Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
FAIRHOLME FUNDS INC,FAIRX,MUTUAL,1458,20,43000,1000,,,Hist,03/31/2007
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,1193,1,43000,1000,,,Hist,03/31/2007
IMPERIAL TOBACCO GROUP PLC,ITY,Common,470,0,42000,5000,,,Hist,03/31/2007
UNION PACIFIC CORP,UNP,Common,400,0,41000,4000,,,Hist,03/31/2007
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1376,40,41000,-3000,,,Hist,03/31/2007
VANGUARD INDEX FUNDS,VEXMX,MUTUAL,1022,0,41000,1000,,,Hist,03/31/2007
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,40000,0,,,Hist,03/31/2007
CORNING INC /NY,GLW,Common,1750,0,40000,7000,,,Hist,03/31/2007
AMERICAN WOODMARK CORP,AMWD,Common,1000,-758,37000,-37000,,,Hist,03/31/2007
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,58183,0,35000,5000,,,Hist,03/31/2007
MCKESSON CORP,MCK,Common,600,0,35000,5000,,,Hist,03/31/2007
MOLEX INC,MOLXA,CL A,1400,-100,35000,-7000,,,Hist,03/31/2007
SPDR GOLD TRUST,GLD,GOLD SHS,500,0,33000,1000,,,Hist,03/31/2007
DENTSPLY SIRONA Inc.,XRAY,Common,1000,0,33000,3000,,,Hist,03/31/2007
DANAHER CORP /DE/,DHR,Common,436,0,31000,-1000,,,Hist,03/31/2007
UNIVERSAL CORP /VA/,UVV,Common,500,0,31000,6000,,,Hist,03/31/2007
DEL MONTE FOODS CO,DLM,Common,2679,0,31000,1000,,,Hist,03/31/2007
NUANCE COMMUNICATIONS,NUAN,Common,2000,2000,31000,31000,,,Hist,03/31/2007
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,100,0,30000,-3000,,,Hist,03/31/2007
NATIONAL CITY CORP,NCC,Common,800,-8617,30000,-314000,,,Hist,03/31/2007
CHOICEPOINT INC,CPS,Common,800,0,30000,-2000,,,Hist,03/31/2007
AREVA,ARVCF,Common,30,0,29000,7000,,,Hist,03/31/2007
DOW JONES & CO INC,DJ,Common,800,0,28000,-2000,,,Hist,03/31/2007
WHOLE FOODS MARKET INC,WFM,Common,625,0,28000,-1000,,,Hist,03/31/2007
RITE AID CORP,RAD,Common,4650,0,27000,2000,,,Hist,03/31/2007
CATERPILLAR INC,CAT,Common,400,-50,27000,-1000,,,Hist,03/31/2007
BOEING CO,BA,Common,300,0,27000,0,,,Hist,03/31/2007
PUBLIC SERVICE ENTERPRISE GROUP INC,PEG,Common,311,0,26000,5000,,,Hist,03/31/2007
MEDCO HEALTH SOLUTIONS INC,MHS,Common,354,0,26000,7000,,,Hist,03/31/2007
NORFOLK SOUTHERN CORP,NSC,Common,500,0,25000,0,,,Hist,03/31/2007
"Mondelez International, Inc.",KFT,Common,750,-1182893,24000,-42232000,,,Hist,03/31/2007
AMERICAN ITALIAN PASTA CO,AITP,Common,2250,0,24000,4000,,,Hist,03/31/2007
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,875,0,24000,2000,,,Hist,03/31/2007
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,23000,1000,,,Hist,03/31/2007
FULLER H B CO,FUL,Common,850,-150,23000,-3000,,,Hist,03/31/2007
Aon plc,AOC,Common,600,200,23000,9000,,,Hist,03/31/2007
HCC INSURANCE HOLDINGS INC/DE/,HCC,Common,750,0,23000,-1000,,,Hist,03/31/2007
AMBAC FINANCIAL GROUP INC,ABK,Common,250,-50,22000,-5000,,,Hist,03/31/2007
JCDECAUX SA /FI,JCDXF,Common,750,0,22000,1000,,,Hist,03/31/2007
GOLDMAN SACHS GROUP INC,GS,Common,100,0,21000,1000,,,Hist,03/31/2007
GLAXOSMITHKLINE PLC,GSK,Common,375,-50,21000,-1000,,,Hist,03/31/2007
CAMECO CORP,CCJ,Common,500,0,20000,0,,,Hist,03/31/2007
iSHARES TRUST,IJR,S&P SMLCAP 600,300,0,20000,0,,,Hist,03/31/2007
LANCASTER COLONY CORP,LANC,Common,425,-75,19000,-3000,,,Hist,03/31/2007
BARRICK GOLD CORP,ABX,Common,660,495,19000,14000,,,Hist,03/31/2007
WATERSTONE FINANCIAL INC,WAUW,Common,1062,0,19000,0,,,Hist,03/31/2007
IAC/INTERACTIVECORP,IACI,Common,500,0,19000,0,,,Hist,03/31/2007
ROCHE HOLDING LTD,RHHBY,Common,200,0,18000,0,,,Hist,03/31/2007
GLATFELTER P H CO,GLT,Common,1200,0,18000,-1000,,,Hist,03/31/2007
SAFEWAY INC,SWY,Common,500,0,18000,1000,,,Hist,03/31/2007
BURNHAM CORP,BURCA,Common,1082,0,18000,0,,,Hist,03/31/2007
FRONTIER COMMUNICATIONS CORP,CZN,Common,1105,1105,17000,17000,,,Hist,03/31/2007
EATON VANCE PRIME RATE RESERVES,EVPRX,MUTUAL,1796,0,17000,0,,,Hist,03/31/2007
Sanofi,SNYNF,Common,200,0,17000,-1000,,,Hist,03/31/2007
Shire plc,SHPG,SPONSORED ADR,275,275,17000,17000,,,Hist,03/31/2007
MICROPORE INC,,PFD,550,0,17000,0,,,Hist,03/31/2007
iSHARES TRUST,IJH,Common,200,0,17000,1000,,,Hist,03/31/2007
HESS BAKKEN INVESTMENTS I Corp,AEZ,Common,3040,-10000,17000,-68000,,,Hist,03/31/2007
VEOLIA ENVIRONNEMENT,VE,SPONSORED ADR,215,215,16000,16000,,,Hist,03/31/2007
TRIBUNE MEDIA CO,TRB,Common,500,0,16000,1000,,,Hist,03/31/2007
Beam Suntory Inc.,FO,Common,200,0,16000,-1000,,,Hist,03/31/2007
AVON PRODUCTS INC,AVP,Common,435,0,16000,2000,,,Hist,03/31/2007
ACNB CORP,ACNB,Common,840,0,16000,-1000,,,Hist,03/31/2007
APPLIED MATERIALS INC /DE,AMAT,Common,800,0,15000,0,,,Hist,03/31/2007
SOUTHERN UNION CO,SUG,Common,500,0,15000,1000,,,Hist,03/31/2007
ITT Inc.,ITT,Common,250,250,15000,15000,,,Hist,03/31/2007
"GGP, Inc. (fka General Growth Properties Inc. & predecessor to General Growth Properties, Inc.)",GGP,Common,215,0,14000,3000,,,Hist,03/31/2007
ENTERGY CORP /DE/,ETR,Common,133,0,14000,2000,,,Hist,03/31/2007
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,14000,0,,,Hist,03/31/2007
MONEYGRAM INTERNATIONAL INC,MGI,Common,500,0,14000,-2000,,,Hist,03/31/2007
SEQUOIA FUND INC,SEQUX,MUTUAL,88,88,14000,14000,,,Hist,03/31/2007
SABMILLER PLC/FI,SBMRY,Common,650,650,14000,14000,,,Hist,03/31/2007
PICO HOLDINGS INC /NEW,PICO,Common,335,335,14000,14000,,,Hist,03/31/2007
Meritor Savings Bank,MSVP,Common,3000,0,13000,-1000,,,Hist,03/31/2007
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,480,0,13000,0,,,Hist,03/31/2007
GENESEE & WYOMING INC,GWR,Common,450,-75,12000,-2000,,,Hist,03/31/2007
UNITED PARCEL SERVICE INC,UPS,Common,150,0,11000,0,,,Hist,03/31/2007
THIRD AVENUE TRUST,TAVIX,MUTUAL,479,55,11000,2000,,,Hist,03/31/2007
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,120,0,10000,1000,,,Hist,03/31/2007
HARRIS ASSOCIATES INVESTMENT TRUST,OAKMX,MUTUAL,209,11,10000,1000,,,Hist,03/31/2007
Avery Dennison Corp,AVY,Common,150,0,10000,0,,,Hist,03/31/2007
"ROBBINS & MYERS, INC.",RBN,Common,266,0,10000,-2000,,,Hist,03/31/2007
ORACLE CORP,ORCL,Common,500,0,9000,0,,,Hist,03/31/2007
APPLIED BIOSYSTEMS INC.,CRA,COM CELERA GRP,600,0,9000,1000,,,Hist,03/31/2007
FPA FUNDS TRUST,FPACX,MUTUAL,356,17,9000,0,,,Hist,03/31/2007
LONGLEAF PARTNERS FUNDS TRUST,LLINX,MUTUAL,454,0,9000,0,,,Hist,03/31/2007
COLUMBIA ACORN TRUST,ACINX,MUTUAL,212,19,9000,1000,,,Hist,03/31/2007
RENAISSANCERE HOLDINGS LTD,RNR,Common,175,0,9000,-2000,,,Hist,03/31/2007
YACKTMAN FUND INC,YACKX,MUTUAL,575,41,9000,1000,,,Hist,03/31/2007
THIRD AVENUE TRUST,TASCX,MUTUAL,338,18,9000,1000,,,Hist,03/31/2007
OAK VALUE TRUST,OAKVX,MUTUAL,287,34,8000,1000,,,Hist,03/31/2007
"CONSTELLATION BRANDS, INC.",STZ,CL A,400,0,8000,-4000,,,Hist,03/31/2007
"Hudson Global, Inc.",HHGP,Common,524,0,8000,-1000,,,Hist,03/31/2007
NEWELL BRANDS INC,NWL,Common,250,-65,8000,-1000,,,Hist,03/31/2007
RAYTHEON CO/,RTN,Common,156,0,8000,0,,,Hist,03/31/2007
CHURCH & DWIGHT CO INC /DE/,CHD,Common,150,0,8000,2000,,,Hist,03/31/2007
TEMPLETON GLOBAL INCOME FUND,GIM,Common,702,0,7000,0,,,Hist,03/31/2007
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,100,0,7000,1000,,,Hist,03/31/2007
ALCATEL LUCENT,ALU,SPONSORED ADR,550,0,7000,-1000,,,Hist,03/31/2007
ARIEL INVESTMENT TRUST,ARGFX,MUTUAL,128,0,7000,0,,,Hist,03/31/2007
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,301,25,7000,0,,,Hist,03/31/2007
Tim Hortons Inc.,THI,Common,200,0,6000,0,,,Hist,03/31/2007
MORGAN STANLEY CAPITAL TRUST III,MWR,Common,250,0,6000,0,,,Hist,03/31/2007
IPC HOLDINGS LTD,IPCR,Common,200,0,6000,0,,,Hist,03/31/2007
Liberty Interactive Corp,LCAPA,Common,50,0,6000,1000,,,Hist,03/31/2007
"Expedia, Inc.",EXPE,Common,250,0,6000,1000,,,Hist,03/31/2007
CINCINNATI FINANCIAL CORP,CINF,Common,150,0,6000,-1000,,,Hist,03/31/2007
Liberty Interactive Corp,QRTEA,Common,250,0,6000,1000,,,Hist,03/31/2007
CAPITAL ONE FINANCIAL CORP,COF,Common,73,0,6000,0,,,Hist,03/31/2007
SUPERMEDIA INC.,IAR,Common,136,0,5000,1000,,,Hist,03/31/2007
MDC HOLDINGS INC,MDC,Common,100,0,5000,-1000,,,Hist,03/31/2007
"VANTAGESOUTH BANCSHARES, INC.",CRFN,Common,400,0,5000,0,,,Hist,03/31/2007
CARNIVAL CORP,CCL,PAIRED CTF,110,0,5000,0,,,Hist,03/31/2007
ARIEL INVESTMENT TRUST,CAAPX,MUTUAL,95,0,5000,0,,,Hist,03/31/2007
VIAD CORP /TA/,VVI,Common,125,0,5000,0,,,Hist,03/31/2007
CENTERPOINT ENERGY INC,CNP,Common,200,0,4000,1000,,,Hist,03/31/2007
CENTRAL VERMONT PUBLIC SERVICE CORP,CPUBO,PFD,50,0,4000,0,,,Hist,03/31/2007
KEYCORP /NEW/,KEY,Common,100,0,4000,0,,,Hist,03/31/2007
UNILEVER PLC,UL,SPON ADR NEW,126,0,4000,0,,,Hist,03/31/2007
CHARLES RIVER LABORATORIES INTERNATIONAL INC,CRL,Common,62,0,3000,0,,,Hist,03/31/2007
PENTAIR plc,PNR,Common,100,0,3000,0,,,Hist,03/31/2007
HARLEYSVILLE NATIONAL CORP,HNBC,Common,173,0,3000,0,,,Hist,03/31/2007
ARKEMA,ARKAY,Common,47,-87,3000,-4000,,,Hist,03/31/2007
Johnson Controls International plc,TYC,Common,58,0,2000,0,,,Hist,03/31/2007
DENVER & EPHRATA TELEPHONE & TELEGRAPH CO,DETTP,Common,40,40,2000,2000,,,Hist,03/31/2007
APPLE INC,AAPL,Common,25,0,2000,0,,,Hist,03/31/2007
LEVEL 3 COMMUNICATIONS INC,LVLT,Common,100,0,1000,0,,,Hist,03/31/2007
MIRANT CORP,MIR,Common,13,0,1000,536,,,Hist,03/31/2007
iSHARES TRUST,IJJ,Common,16,0,1000,0,,,Hist,03/31/2007
ACCO BRANDS Corp,ACCO,Common,47,0,1000,0,,,Hist,03/31/2007
AGERE SYSTEMS INC,AGR,Common,49,0,1000,0,,,Hist,03/31/2007
MIRANT CORP,MIR/WS/A,W EXP 01/03/201,43,0,1000,0,,,Hist,03/31/2007
J M SMUCKER Co,SJM,Common,6,0,342,50,,,Hist,03/31/2007
"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Common,15,0,174,-14,,,Hist,03/31/2007
TELEFONICA S A,TEF,SPONSORED ADR,1,0,68,0,,,Hist,03/31/2007
EOG RESOURCES INC,EOG,Common,0,-2000,0,-125000,,,Hist,03/31/2007
JACOBS ENGINEERING GROUP INC /DE/,JEC,Common,0,-4300,0,-351000,,,Hist,03/31/2007
"GenOn Energy, Inc.",RRI,Common,0,-865,0,-12000,,,Hist,03/31/2007
HOMEFED CORP,HOFD,Common,0,-500,0,-33000,,,Hist,03/31/2007
"HEALTH MANAGEMENT ASSOCIATES, INC",HMA,Common,0,-750,0,-16000,,,Hist,03/31/2007
AQUILA INC,ILA,Common,0,-10000,0,-47000,,,Hist,03/31/2007
MELLON FINANCIAL CORP,MEL,Common,0,-5000,0,-211000,,,Hist,03/31/2007
"TRAVELERS COMPANIES, INC.",TRV,Common,0,-10408,0,-559000,,,Hist,03/31/2007
ARKEMA,ARKAY,Common,0,-75,0,-4000,,,Hist,03/31/2007
COMMONWEALTH TELEPHONE ENTERPRISES INC /NEW/,CTCO,Common,0,-1440,0,-60000,,,Hist,03/31/2007
CORTEX PHARMACEUTICALS INC,COR,Common,0,-6000,0,-8000,,,Hist,03/31/2007
Technicolor,TMMLF,Common,0,-210,0,-4000,,,Hist,03/31/2007
UNIVISION COMMUNICATIONS INC,,CL A,0,-500,0,-18000,,,Hist,03/31/2007
DRUGSTORE COM INC,DSCM,Common,0,-5000,0,-18000,,,Hist,03/31/2007
ST JOE CO,JOE,Common,0,-15000,0,-804000,,,Hist,03/31/2007
ROSS STORES INC,ROST,Common,0,-50000,0,-1465000,,,Hist,03/31/2007
CHUBB CORP,CB,Common,0,-1000,0,-53000,,,Hist,03/31/2007
FIFTH THIRD BANCORP,FITB,Common,0,-265,0,-11000,,,Hist,03/31/2007
PROTECTIVE LIFE CORP,PL,Common,0,-112,0,-5000,,,Hist,03/31/2007
