Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
EXXON MOBIL CORP,XOM,Common,150932,-352,11566000,-658000,0.09,0.00,Hist,06/30/2019
SWEDISH MATCH CORP,SWMAF,Common,223070,-19720,9425000,-2980000,0.07,,Hist,06/30/2019
GROUPE DANONE,DANOY,ADR,500743,-56896,8497000,-105000,0.06,,Hist,06/30/2019
OUTFRONT Media Inc.,OUT,COM,327337,-14022,8442000,454000,0.06,0.23,Hist,06/30/2019
MARKEL CORP,MKL,Common,7684,-85,8372000,632000,0.06,0.06,Hist,06/30/2019
CRANE CO /DE/,CR,Common,99643,-2950,8314000,-367000,0.06,0.17,Hist,06/30/2019
MILLER HERMAN INC,MLHR,Common,173716,-3000,7765000,1548000,0.06,0.30,Hist,06/30/2019
Vulcan Materials CO,VMC,Common,55587,1424,7633000,1220000,0.06,0.04,Hist,06/30/2019
HORMEL FOODS CORP /DE/,HRL,Common,153293,-200,6214000,-656000,0.05,0.03,Hist,06/30/2019
COCA COLA CO,KO,Common,106017,-4982,5398000,197000,0.04,0.00,Hist,06/30/2019
HEINEKEN N V/ /FI,HINKF,Common,45988,0,5140000,282000,0.04,,Hist,06/30/2019
MCCORMICK & CO INC,MKC,Common,28975,-505,4491000,50000,0.03,0.02,Hist,06/30/2019
NESTLE SA /FI,NSRGF,Common,42250,1196,4379000,467000,0.03,,Hist,06/30/2019
Anheuser-Busch InBev SA Restri,,COM,49357,-2626,4375000,12000,0.03,,Hist,06/30/2019
DOVER Corp,DOV,Common,43501,-275,4359000,253000,0.03,0.03,Hist,06/30/2019
PROCTER & GAMBLE Co,PG,Common,39278,-3502,4307000,-144000,0.03,0.00,Hist,06/30/2019
PEPSICO INC,PEP,Common,26276,-391,3446000,178000,0.03,0.00,Hist,06/30/2019
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,17496,-72,2402000,247000,0.02,0.00,Hist,06/30/2019
Royal Dutch Shell plc,RDS.A,SPONS ADR A,33615,-1980,2187000,-41000,0.02,0.00,Hist,06/30/2019
LINDT & SPRUENGLI AG-REG,LDSRF,Common,26,0,2117000,83000,0.02,,Hist,06/30/2019
Alphabet Inc.,GOOGL,COM,1844,14,1997000,-157000,0.02,0.00,Hist,06/30/2019
FULTON FINANCIAL CORP,FULT,Common,117524,-1630,1924000,79000,0.01,0.07,Hist,06/30/2019
EATON VANCE SENIOR INCOME TRUST,EVF,Common,302095,2653,1882000,40000,0.01,,Hist,06/30/2019
RECKITT BENCKISER GROUP PLC,RBGPF,Common,22592,-215,1787000,-110000,0.01,,Hist,06/30/2019
BIC CORP,BICEF,Common,21815,-400,1666000,-316000,0.01,,Hist,06/30/2019
HEINEKEN NV /ADR/,HEINY,FOREIGN,28357,-652,1585000,53000,0.01,,Hist,06/30/2019
LOREAL,LRLCF,COM,5018,0,1431000,80000,0.01,,Hist,06/30/2019
BANK OF AMERICA CORP /DE/,BAC,Common,48975,0,1420000,69000,0.01,0.00,Hist,06/30/2019
JPMORGAN CHASE & CO,JPM,Common,12148,71,1358000,135000,0.01,0.00,Hist,06/30/2019
COSTCO WHOLESALE CORP /NEW,COST,Common,5092,-135,1346000,80000,0.01,0.00,Hist,06/30/2019
PERNOD RICARD S A /FI,PDRDY,COM,34800,-225,1284000,26000,0.01,,Hist,06/30/2019
COMPAGNIE FINANCIERE DE PARIBAS,CFRUY,FOREIGN,149520,-355,1270000,178000,0.01,,Hist,06/30/2019
CHEVRON CORP,CVX,Common,9268,-745,1153000,-80000,0.01,0.00,Hist,06/30/2019
DowDuPont Inc.,DD,Common Stock,15306,15306,1149000,1149000,0.01,0.00,Hist,06/30/2019
ABBOTT LABORATORIES,ABT,Common,12110,0,1018000,50000,0.01,0.00,Hist,06/30/2019
AbbVie Inc.,ABBV,COM,13010,0,946000,-102000,0.01,0.00,Hist,06/30/2019
PARGESA HOLDING SA,PRGAF,Common,11526,0,890000,-13000,0.01,,Hist,06/30/2019
M&T BANK CORP,MTB,Common,4586,27,780000,64000,0.01,0.00,Hist,06/30/2019
DOW CHEMICAL CO /DE/,DOW,COM,15239,15239,751000,751000,0.01,0.00,Hist,06/30/2019
LAMAR ADVERTISING CO/NEW,LAMR,Common,8388,-368,677000,-17000,0.01,0.01,Hist,06/30/2019
MCDONALDS CORP,MCD,Common,2970,0,617000,53000,0.00,0.00,Hist,06/30/2019
Walt Disney Co,DIS,Common,4383,-15,612000,124000,0.00,0.00,Hist,06/30/2019
WAL MART STORES INC,WMT,Common,4855,-85,536000,54000,0.00,0.00,Hist,06/30/2019
Swatch Group AG\ADR,SWGAY,COM,35585,0,510000,1000,0.00,,Hist,06/30/2019
MICROSOFT CORP,MSFT,Common,3795,0,508000,60000,0.00,0.00,Hist,06/30/2019
BB&T CORP,BBT,Common,10200,43,501000,28000,0.00,0.00,Hist,06/30/2019
"Corteva, Inc.",CTVA,Common Stock,15306,15306,453000,453000,0.00,15306.00,Hist,06/30/2019
APPLE INC,AAPL,Common,2095,0,415000,17000,0.00,0.00,Hist,06/30/2019
"Hostess Brands, Inc.",TWNKW,*W EXP 11/04/202,212000,0,403000,127000,0.00,,Hist,06/30/2019
PIONEER NATURAL RESOURCES CO,PXD,Common,2600,0,400000,4000,0.00,0.00,Hist,06/30/2019
Anheuser-Busch InBev SA/NV,BUD,ADR,4193,4193,371000,371000,0.00,0.00,Hist,06/30/2019
LT Group Inc,,COM,1250000,0,371000,-12000,0.00,,Hist,06/30/2019
O REILLY AUTOMOTIVE INC,ORLY,COM,1000,0,369000,-19000,0.00,0.00,Hist,06/30/2019
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,5735,0,306000,59000,0.00,0.00,Hist,06/30/2019
UNION PACIFIC CORP,UNP,Common,1700,-110,287000,-16000,0.00,0.00,Hist,06/30/2019
DAVIDE CAMPARI MILANO SPA,DVDCF,COM,28040,14760,275000,145000,0.00,,Hist,06/30/2019
GROUPE DANONE,GPDNF,COM,3205,-10,272000,24000,0.00,,Hist,06/30/2019
LVMH MOET HENNESSY LOUIS VUITTON,LVMHF,COM,630,630,269000,269000,0.00,,Hist,06/30/2019
SHISEIDO CO LTD /FI,SSDOF,COM,3500,0,264000,11000,0.00,,Hist,06/30/2019
"Merck & Co., Inc.",MRK,COM,2781,-5,233000,1000,0.00,0.00,Hist,06/30/2019
ORACLE CORP,ORCL,Common,4000,0,228000,13000,0.00,0.00,Hist,06/30/2019
US BANCORP \DE\,USB,Common,4314,0,226000,18000,0.00,0.00,Hist,06/30/2019
ALLEGHANY CORP /DE,Y,Common,324,324,221000,221000,0.00,0.00,Hist,06/30/2019
ROCHE HOLDING LTD,RHHVF,COM,775,0,218000,5000,0.00,,Hist,06/30/2019
BP PLC,BP,SPONSORED ADR,5099,-7,213000,-10000,0.00,0.00,Hist,06/30/2019
COTY INC.,COTY,Common,15225,-14628,204000,-139000,0.00,0.00,Hist,06/30/2019
Hanjaya Mandala Sampoerna,PHJMF,COM,687500,0,153000,-28000,0.00,,Hist,06/30/2019
CIR SPA/ADR,,COM,125000,0,134000,-19000,0.00,,Hist,06/30/2019
Bollore Vincent,BOIVF,COM,30000,0,133000,-3000,0.00,,Hist,06/30/2019
PZ Cussons plc/ADR,PZCUF,COM,15000,0,41000,3000,0.00,,Hist,06/30/2019
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,0,-1512,0,-213000,0.00,0.00,Hist,06/30/2019
3M CO,MMM,Common,0,-1140,0,-237000,0.00,0.00,Hist,06/30/2019
Chemours Co,CC,COM,0,-6416,0,-238000,0.00,0.00,Hist,06/30/2019
DowDuPont Inc.,DWDP,Common Stock,0,-46686,0,-2489000,0.00,0.00,Hist,06/30/2019
UNILEVER NV-CVA,UNLNF,COM,0,-39105,0,-2274000,0.00,0.00,Hist,06/30/2019
