Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
"CONSTELLATION BRANDS, INC.",STZ,CL A,0,-300,0,-6000,,,Hist,09/30/2008
Beam Suntory Inc.,FO,Common,0,-200,0,-12000,,,Hist,09/30/2008
MODINE MANUFACTURING CO,MOD,Common,0,-4000,0,-49000,,,Hist,09/30/2008
STEPAN CO,SCL,Common,0,-1284,0,-59000,,,Hist,09/30/2008
3i GROUP PLC,TGOPF,Common,0,-10250,0,-168000,,,Hist,09/30/2008
A P MOLLER-MAERSK A/S,AMKAF,Common,0,-79,0,-970000,,,Hist,09/30/2008
SUNTRUST BANKS INC,STI,Common,0,-825,0,-30000,,,Hist,09/30/2008
SUPERVALU INC,SVU,Common,0,-910,0,-28000,,,Hist,09/30/2008
IMPERIAL TOBACCO GROUP PLC,ITY,Common,0,-200,0,-15000,,,Hist,09/30/2008
MARSHALL & ILSLEY CORP/WI/,MI,Common,0,-1500,0,-23000,,,Hist,09/30/2008
UNIVERSAL CORP /VA/,UVV,Common,0,-500,0,-23000,,,Hist,09/30/2008
VECTREN CORP,VVC,Common,0,-5398,0,-168000,,,Hist,09/30/2008
IPC HOLDINGS LTD,IPCR,Common,0,-200,0,-5000,,,Hist,09/30/2008
Liberty Interactive Corp,LCAPA,Common,0,-50,0,-1000,,,Hist,09/30/2008
AMERIPRISE FINANCIAL INC,AMP,Common,0,-1223,0,-50000,,,Hist,09/30/2008
UNION PACIFIC CORP,UNP,Common,0,-800,0,-60000,,,Hist,09/30/2008
VERIZON COMMUNICATIONS INC,VZ,Common,0,-3380,0,-120000,,,Hist,09/30/2008
Viacom Inc.,VIA.B,Common,0,-1150,0,-35000,,,Hist,09/30/2008
WACHOVIA CORP NEW,WB,Common,0,-2642,0,-41000,,,Hist,09/30/2008
SMITHFIELD FOODS INC,SFD,Common,0,-300,0,-6000,,,Hist,09/30/2008
NEWELL BRANDS INC,NWL,Common,0,-250,0,-4000,,,Hist,09/30/2008
NOBLE ENERGY INC,NBL,Common,0,-2400,0,-241000,,,Hist,09/30/2008
KIMBERLY CLARK CORP,KMB,Common,0,-600,0,-36000,,,Hist,09/30/2008
Liberty Interactive Corp,QRTEA,Common,0,-250,0,-4000,,,Hist,09/30/2008
MEADWESTVACO Corp,MWV,Common,0,-2300,0,-55000,,,Hist,09/30/2008
AMGEN INC,AMGN,Common,0,-675,0,-32000,,,Hist,09/30/2008
Aon plc,AOC,Common,0,-1400,0,-64000,,,Hist,09/30/2008
BARRICK GOLD CORP,ABX,Common,0,-165,0,-8000,,,Hist,09/30/2008
CBS CORP,CBS,Common,0,-1100,0,-21000,,,Hist,09/30/2008
CATERPILLAR INC,CAT,Common,0,-400,0,-30000,,,Hist,09/30/2008
DEL MONTE FOODS CO,DLM,Common,0,-2679,0,-19000,,,Hist,09/30/2008
CITIGROUP INC,C,Common,0,-600,0,-10000,,,Hist,09/30/2008
GLATFELTER P H CO,GLT,Common,0,-1100,0,-15000,,,Hist,09/30/2008
GLAXOSMITHKLINE PLC,GSK,Common,0,-375,0,-17000,,,Hist,09/30/2008
MIRANT CORP,MIR,Common,0,-13,0,-1000,,,Hist,09/30/2008
KEYCORP /NEW/,KEY,Common,0,-100,0,-1000,,,Hist,09/30/2008
ALLSTATE CORP,ALL,Common,0,-3350,0,-153000,,,Hist,09/30/2008
ANADARKO PETROLEUM CORP,APC,Common,0,-1200,0,-90000,,,Hist,09/30/2008
BOEING CO,BA,Common,0,-100,0,-7000,,,Hist,09/30/2008
LOWES COMPANIES INC,LOW,Common,0,-5850,0,-121000,,,Hist,09/30/2008
MORGAN STANLEY,MS,Common,0,-200,0,-7000,,,Hist,09/30/2008
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,0,-1250,0,-77000,,,Hist,09/30/2008
UNITEDHEALTH GROUP INC,UNH,Common,0,-700,0,-18000,,,Hist,09/30/2008
WYETH,WYE,Common,0,-6250,0,-300000,,,Hist,09/30/2008
"Fidelity National Financial, Inc.",FNF,Common,0,-2853,0,-36000,,,Hist,09/30/2008
"Fidelity National Information Services, Inc.",FIS,Common,0,-4103,0,-151000,,,Hist,09/30/2008
GOLDMAN SACHS GROUP INC,GS,Common,0,-100,0,-17000,,,Hist,09/30/2008
INTEL CORP,INTC,Common,0,-7158,0,-154000,,,Hist,09/30/2008
HOME DEPOT INC,HD,Common,0,-1900,0,-44000,,,Hist,09/30/2008
"Hudson Global, Inc.",HHGP,Common,0,-524,0,-5000,,,Hist,09/30/2008
SUPERMEDIA INC.,IAR,Common,0,-136,0,-320,,,Hist,09/30/2008
"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Common,0,-9,0,-77,,,Hist,09/30/2008
BRISTOL MYERS SQUIBB CO,BMY,Common,0,-7600,0,-156000,,,Hist,09/30/2008
CITADEL BROADCASTING CORP,CDL,Common,0,-1313,0,-2000,,,Hist,09/30/2008
ENTERGY CORP /DE/,ETR,Common,0,-133,0,-16000,,,Hist,09/30/2008
MDC HOLDINGS INC,MDC,Common,0,-100,0,-4000,,,Hist,09/30/2008
ORACLE CORP,ORCL,Common,0,-500,0,-11000,,,Hist,09/30/2008
SAFEWAY INC,SWY,Common,0,-500,0,-14000,,,Hist,09/30/2008
"Merck & Co., Inc.",SGP,Common,0,-2600,0,-51000,,,Hist,09/30/2008
UNILEVER PLC,UL,SPON ADR NEW,0,-126,0,-4000,,,Hist,09/30/2008
Covidien plc,COV,Common,0,-14,0,-1000,,,Hist,09/30/2008
Johnson Controls International plc,TYC,Common,0,-14,0,-1000,,,Hist,09/30/2008
TE Connectivity Ltd.,TEL,Common,0,-14,0,-1000,,,Hist,09/30/2008
SWATCH GROUP,SWGAF,Common,0,-12395,0,-3101000,,,Hist,09/30/2008
NOVARTIS AG,NVS,ADR,0,-250,0,-14000,,,Hist,09/30/2008
"WINTERGREEN FUND, INC.",WGRNX,MUTUAL,0,-4569,0,-59000,,,Hist,09/30/2008
FMC TECHNOLOGIES INC,FTI,Common,0,-300,0,-23000,,,Hist,09/30/2008
BAKER HUGHES INC,BHI,Common,0,-281,0,-25000,,,Hist,09/30/2008
CHURCHILL DOWNS Inc,CHDN,Common,0,-100,0,-3000,,,Hist,09/30/2008
BP PLC,BP,Common,0,-15000,0,-174000,,,Hist,09/30/2008
CANON INC,CAJ,Common,0,-5000,0,-257000,,,Hist,09/30/2008
TOTAL S.A.,TOT,Common,0,-2500,0,-213000,,,Hist,09/30/2008
MIRANT CORP,MIR/WS/A,W EXP 01/03/201,0,-43,0,-1000,,,Hist,09/30/2008
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,0,-8660,0,-79000,,,Hist,09/30/2008
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,0,-400,0,-11000,,,Hist,09/30/2008
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,0,-9500,0,-117000,,,Hist,09/30/2008
"Spok Holdings, Inc",USMO,Common,0,-16800,0,-127000,,,Hist,09/30/2008
VANGUARD INDEX FUNDS,VEXMX,MUTUAL,0,-523,0,-19000,,,Hist,09/30/2008
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,0,-100,0,-3000,,,Hist,09/30/2008
EVERGREEN INTERNATIONAL TRUST,EKZYX,MUTUAL,0,-1343,0,-13000,,,Hist,09/30/2008
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,0,-100,0,-2000,,,Hist,09/30/2008
MATTHEWS INTERNATIONAL FUNDS,MAPTX,MUTUAL,0,-188,0,-4000,,,Hist,09/30/2008
"Metavante Technologies, Inc.",MV,Common,0,-500,0,-11000,,,Hist,09/30/2008
RECKITT BENCKISER GROUP PLC,RBGPF,Common,0,-15250,0,-773000,,,Hist,09/30/2008
TOUCHSTONE FUNDS GROUP TRUST,,MUTUAL,0,-317,0,-5000,,,Hist,09/30/2008
A. H. Belo Corp,AHC,COM CL A,0,-1800,0,-10000,,,Hist,09/30/2008
LIBERTY MEDIA LLC,LMDIA,Common,0,-200,0,-5000,,,Hist,09/30/2008
"Dr Pepper Snapple Group, Inc.",DPS,COM,0,-11951,0,-251000,,,Hist,09/30/2008
"LORILLARD, LLC",LO,COM,0,-2250,0,-156000,,,Hist,09/30/2008
CADBURY PUBLIC LTD CO,CSGWF,COM,0,-7198138,0,-90769000,,,Hist,09/30/2008
DIREXION FUNDS,DXKSX,MUTUAL,0,-4846,0,-71000,,,Hist,09/30/2008
"Hill-Rom Holdings, Inc.",HRC,COM,0,-1500,0,-40000,,,Hist,09/30/2008
"Hillenbrand, Inc.",HI,COM,0,-1500,0,-32000,,,Hist,09/30/2008
PROFUNDS,RRPIX,MUTUAL,0,-1326,0,-24000,,,Hist,09/30/2008
TOOTSIE ROLL INDUSTRIES INC,TR,Common,0,-1417,0,-36000,,,Hist,09/30/2008
TOYOTA MOTOR CORP,7203,Common,0,-2000,0,-94000,,,Hist,09/30/2008
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,0,-335,0,-6000,,,Hist,09/30/2008
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,0,-1782,0,-45000,,,Hist,09/30/2008
US GLOBAL INVESTORS FUNDS,GROW,CL A,0,-6750,0,-113000,,,Hist,09/30/2008
UBS AG,UBS,Common,0,-735,0,-15000,,,Hist,09/30/2008
UNIZAN FINANCIAL CORP,UNPA,Common,0,-105,0,-11000,,,Hist,09/30/2008
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,0,-19200,0,-77000,,,Hist,09/30/2008
"Anthem, Inc.",WLP,Common,0,-704,0,-34000,,,Hist,09/30/2008
Western Union CO,WU,Common,0,-1500,0,-37000,,,Hist,09/30/2008
WHOLE FOODS MARKET INC,WFM,Common,0,-500,0,-12000,,,Hist,09/30/2008
"WILEY JOHN & SONS, INC.",JW.A,CL A,0,-1050,0,-47000,,,Hist,09/30/2008
WPP plc,WPPRF,Common,0,-90000,0,-868000,,,Hist,09/30/2008
WRIGLEY WM JR CO,WWY,Common,0,-2462,0,-191000,,,Hist,09/30/2008
YACKTMAN FUND INC,YACKX,MUTUAL,0,-702,0,-8000,,,Hist,09/30/2008
ALTABA INC.,YHOO,Common,0,-200,0,-4000,,,Hist,09/30/2008
YORK WATER CO,YORW,Common,0,-9000,0,-131000,,,Hist,09/30/2008
Duke Energy CORP,DUK,Common,0,-100,0,-2000,,,Hist,09/30/2008
EDGEWELL PERSONAL CARE Co,ENR,Common,0,-150,0,-11000,,,Hist,09/30/2008
SWEDISH MATCH CORP,SWMAF,Common,0,-672125,0,-13785000,,,Hist,09/30/2008
SYNGENTA AG,SYT,Common,0,-975,0,-318000,,,Hist,09/30/2008
SYSCO CORP,SYY,Common,0,-350,0,-10000,,,Hist,09/30/2008
TAMEDIA AG,TDAAF,Common,0,-38825,0,-5328000,,,Hist,09/30/2008
TELEFONICA S A,TEF,SPONSORED ADR,0,-1,0,-80,,,Hist,09/30/2008
TELEGRAAF MEDIA GROEP NV,TGRAF,Common,0,-3452094,0,-112849000,,,Hist,09/30/2008
THIRD AVENUE TRUST,TAREX,MUTUAL,0,-1523,0,-37000,,,Hist,09/30/2008
THIRD AVENUE TRUST,TASCX,MUTUAL,0,-378,0,-9000,,,Hist,09/30/2008
THIRD AVENUE TRUST,TAVFX,MUTUAL,0,-756,0,-46000,,,Hist,09/30/2008
THIRD AVENUE TRUST,TAVIX,MUTUAL,0,-580,0,-11000,,,Hist,09/30/2008
THOMSON REUTERS CORP /CAN/,TOC,Common,0,-1200,0,-39000,,,Hist,09/30/2008
Tim Hortons Inc.,THI,Common,0,-200,0,-6000,,,Hist,09/30/2008
SEQUOIA FUND INC,SEQUX,MUTUAL,0,-101,0,-12000,,,Hist,09/30/2008
RYDEX SERIES FUNDS,RYJUX,MUTUAL,0,-23115,0,-399000,,,Hist,09/30/2008
SABMILLER PLC/FI,SBMRF,Common,0,-1461275,0,-33522000,,,Hist,09/30/2008
SABMILLER PLC/FI,SBMRY,Common,0,-5500,0,-126000,,,Hist,09/30/2008
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,0,-75,0,-22000,,,Hist,09/30/2008
Sanofi,SNYNF,Common,0,-175,0,-12000,,,Hist,09/30/2008
SCHIBSTED A/S,SBSNF,Common,0,-35387,0,-1005000,,,Hist,09/30/2008
