Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
FULLER H B CO,FUL,Common,750,-250,39000,7000,,,Hist,03/31/2006
UNION PACIFIC CORP,UNP,Common,421,0,39000,5000,,,Hist,03/31/2006
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1336,38,39000,1000,,,Hist,03/31/2006
VANGUARD INDEX FUNDS,VEXMX,MUTUAL,1010,1,38000,3000,,,Hist,03/31/2006
"Merck & Co., Inc.",SGP,Common,2000,0,38000,-4000,,,Hist,03/31/2006
CATERPILLAR INC,CAT,Common,500,0,36000,7000,,,Hist,03/31/2006
AMERICAN WOODMARK CORP,AMWD,Common,1000,0,36000,11000,,,Hist,03/31/2006
CHOICEPOINT INC,CPS,Common,800,0,36000,0,,,Hist,03/31/2006
SOUTHERN UNION CO,SUG,Common,1408,0,35000,2000,,,Hist,03/31/2006
HCC INSURANCE HOLDINGS INC/DE/,HCC,Common,1000,0,35000,5000,,,Hist,03/31/2006
NORFOLK SOUTHERN CORP,NSC,Common,643,0,35000,6000,,,Hist,03/31/2006
"TWENTY-FIRST CENTURY FOX, INC.",NWS,Common,2000,-1000,35000,-15000,,,Hist,03/31/2006
AMSOUTH BANCORPORATION,ASO,Common,1250,-900,34000,-22000,,,Hist,03/31/2006
LITMAN GREGORY FUNDS TRUST,MSILX,MUTUAL,1776,239,34000,7000,,,Hist,03/31/2006
GLAXOSMITHKLINE PLC,GSK,Common,625,0,33000,1000,,,Hist,03/31/2006
DEL MONTE FOODS CO,DLM,Common,2679,0,32000,4000,,,Hist,03/31/2006
CORTEX PHARMACEUTICALS INC,COR,Common,6000,0,32000,18000,,,Hist,03/31/2006
HOMEFED CORP,HOFD,Common,500,0,32000,-2000,,,Hist,03/31/2006
Nielsen CO,,Common,1000,0,32000,-1000,,,Hist,03/31/2006
MCKESSON CORP,MCK,Common,600,0,31000,0,,,Hist,03/31/2006
DOW JONES & CO INC,DJ,Common,800,0,31000,3000,,,Hist,03/31/2006
"Expedia, Inc.",EXPE,Common,1500,0,30000,-6000,,,Hist,03/31/2006
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,450,0,30000,0,,,Hist,03/31/2006
SPDR GOLD TRUST,GLD,GOLD SHS,500,500,29000,29000,,,Hist,03/31/2006
Sanofi,SNYNF,Common,300,0,29000,3000,,,Hist,03/31/2006
DENTSPLY SIRONA Inc.,XRAY,Common,500,0,29000,2000,,,Hist,03/31/2006
CBS CORP,CBS,Common,1200,1200,29000,29000,,,Hist,03/31/2006
IMPERIAL TOBACCO GROUP PLC,ITY,Common,470,-4000,28000,-120000,,,Hist,03/31/2006
DANAHER CORP /DE/,DHR,Common,436,0,28000,4000,,,Hist,03/31/2006
UNIVISION COMMUNICATIONS INC,,CL A,783,783,27000,27000,,,Hist,03/31/2006
GOLDEN WEST FINANCIAL CORP /DE/,GDW,Common,400,0,27000,1000,,,Hist,03/31/2006
SLM CORP,SLM,Common,500,0,26000,-2000,,,Hist,03/31/2006
KNIGHT RIDDER INC,KRIC,Common,400,0,25000,0,,,Hist,03/31/2006
UNILEVER PLC,UL,SPON ADR NEW,573,0,24000,1000,,,Hist,03/31/2006
"Santander Holdings USA, Inc.",SOV,Common,1071,0,23000,0,,,Hist,03/31/2006
POZEN INC /NC,POZN,Common,1400,0,23000,10000,,,Hist,03/31/2006
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,23000,1000,,,Hist,03/31/2006
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,58183,0,22000,-1000,,,Hist,03/31/2006
GLATFELTER P H CO,GLT,Common,1200,0,22000,5000,,,Hist,03/31/2006
Aon plc,AOC,Common,500,0,21000,3000,,,Hist,03/31/2006
LANCASTER COLONY CORP,LANC,Common,500,0,21000,2000,,,Hist,03/31/2006
FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FFH,SUB VTG,200,0,21000,-8000,,,Hist,03/31/2006
JCDECAUX SA /FI,JCDXF,Common,750,0,20000,3000,,,Hist,03/31/2006
iSHARES TRUST,IJR,S&P SMLCAP 600,300,0,20000,3000,,,Hist,03/31/2006
AREVA,ARVCF,Common,30,0,20000,6000,,,Hist,03/31/2006
MEDCO HEALTH SOLUTIONS INC,MHS,Common,354,0,20000,0,,,Hist,03/31/2006
CEPHEID,CPHD,Common,2000,0,18000,0,,,Hist,03/31/2006
CAMECO CORP,CCJ,Common,500,250,18000,2000,,,Hist,03/31/2006
SAFEWAY INC,SWY,Common,700,0,18000,1000,,,Hist,03/31/2006
CLIPPER FUND INC,CFIMX,MUTUAL,186,3,17000,1000,,,Hist,03/31/2006
EATON VANCE PRIME RATE RESERVES,EVPRX,MUTUAL,1796,0,17000,0,,,Hist,03/31/2006
ACNB CORP,ACNB,Common,800,0,17000,1000,,,Hist,03/31/2006
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,17000,0,,,Hist,03/31/2006
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,875,0,17000,2000,,,Hist,03/31/2006
PONTIAC BANCORP INC,PONT,Common,55,0,17000,2000,,,Hist,03/31/2006
VODAFONE GROUP PUBLIC LTD CO,,SPONSORED ADR,800,0,17000,0,,,Hist,03/31/2006
ROYAL BANK OF SCOTLAND GROUP PLC,RBSPF,Common,500,0,16000,1000,,,Hist,03/31/2006
"HEALTH MANAGEMENT ASSOCIATES, INC",HMA,Common,750,0,16000,0,,,Hist,03/31/2006
iSHARES TRUST,IJH,Common,200,0,16000,1000,,,Hist,03/31/2006
Beam Suntory Inc.,FO,Common,200,0,16000,0,,,Hist,03/31/2006
GENESEE & WYOMING INC,GWR,Common,525,175,16000,3000,,,Hist,03/31/2006
GOLDMAN SACHS GROUP INC,GS,Common,100,0,16000,3000,,,Hist,03/31/2006
DRUGSTORE COM INC,DSCM,Common,5000,0,15000,1000,,,Hist,03/31/2006
MONEYGRAM INTERNATIONAL INC,MGI,Common,500,0,15000,2000,,,Hist,03/31/2006
RITE AID CORP,RAD,Common,3500,0,14000,2000,,,Hist,03/31/2006
WATERSTONE FINANCIAL INC,WAUW,Common,1062,0,14000,2000,,,Hist,03/31/2006
SPIRE INC,LG,Common,406,0,14000,2000,,,Hist,03/31/2006
APPLIED MATERIALS INC /DE,AMAT,Common,800,-6000,14000,-108000,,,Hist,03/31/2006
Meritor Savings Bank,MSVP,Common,3000,0,14000,1000,,,Hist,03/31/2006
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,454,230,13000,7000,,,Hist,03/31/2006
"TreeHouse Foods, Inc.",THS,Common,450,0,12000,4000,,,Hist,03/31/2006
MICROPORE INC,,PFD,550,0,12000,0,,,Hist,03/31/2006
UNITED PARCEL SERVICE INC,UPS,Common,150,0,12000,1000,,,Hist,03/31/2006
Avery Dennison Corp,AVY,Common,200,-100,12000,-5000,,,Hist,03/31/2006
KT CORP,KTC,Common,500,0,11000,0,,,Hist,03/31/2006
"Hudson Global, Inc.",HHGP,Common,524,0,10000,1000,,,Hist,03/31/2006
WILLIS TOWERS WATSON PLC,WSH,Common,300,-1000,10000,-38000,,,Hist,03/31/2006
"CONSTELLATION BRANDS, INC.",STZ,CL A,400,0,10000,0,,,Hist,03/31/2006
THIRD AVENUE TRUST,TAVFX,MUTUAL,172,94,10000,6000,,,Hist,03/31/2006
THIRD AVENUE TRUST,TAVIX,MUTUAL,424,424,10000,10000,,,Hist,03/31/2006
NISSAN MOTOR CO LTD /FI,NSANF,Common,800,0,10000,2000,,,Hist,03/31/2006
"PHAROL, SGPS S.A.",PTGXF,Common,750,-500,9000,-2000,,,Hist,03/31/2006
THIRD AVENUE TRUST,TAREX,MUTUAL,292,153,9000,5000,,,Hist,03/31/2006
"GenOn Energy, Inc.",RRI,Common,865,0,9000,0,,,Hist,03/31/2006
ALCATEL-LUCENT USA INC.,LU,Common,2820,-20000,9000,-52000,,,Hist,03/31/2006
FPA FUNDS TRUST,FPACX,MUTUAL,332,171,9000,5000,,,Hist,03/31/2006
ORACLE CORP,ORCL,Common,650,-100,9000,0,,,Hist,03/31/2006
ENTERGY CORP /DE/,ETR,Common,133,0,9000,0,,,Hist,03/31/2006
"Fidelity National Financial, Inc.",FNF,Common,408,0,9000,-1000,,,Hist,03/31/2006
BOEING CO,BA,Common,100,0,8000,1000,,,Hist,03/31/2006
NEWELL BRANDS INC,NWL,Common,315,0,8000,1000,,,Hist,03/31/2006
CINCINNATI FINANCIAL CORP,CINF,Common,200,0,8000,-1000,,,Hist,03/31/2006
LITMAN GREGORY FUNDS TRUST,MSSFX,MUTUAL,502,251,8000,4000,,,Hist,03/31/2006
LITMAN GREGORY FUNDS TRUST,MSVFX,MUTUAL,492,247,8000,4000,,,Hist,03/31/2006
Liberty Interactive Corp,QVCA,Common,1000,-1500,8000,-12000,,,Hist,03/31/2006
YACKTMAN FUND INC,YACKX,MUTUAL,534,275,8000,4000,,,Hist,03/31/2006
THIRD AVENUE TRUST,TASCX,MUTUAL,320,164,8000,4000,,,Hist,03/31/2006
HARRIS ASSOCIATES INVESTMENT TRUST,OAKMX,MUTUAL,198,100,8000,4000,,,Hist,03/31/2006
RENAISSANCERE HOLDINGS LTD,RNR,Common,175,0,8000,0,,,Hist,03/31/2006
"ROBBINS & MYERS, INC.",,NOTE 8.000% 1/3,8000,0,8000,0,,,Hist,03/31/2006
"BLACKROCK BALANCED CAPITAL FUND, INC.",,MUTUAL,314,0,8000,0,,,Hist,03/31/2006
APPLIED BIOSYSTEMS INC.,CRA,Common,600,0,7000,0,,,Hist,03/31/2006
OAK VALUE TRUST,OAKVX,MUTUAL,236,119,7000,3000,,,Hist,03/31/2006
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,276,150,7000,4000,,,Hist,03/31/2006
BAKER HUGHES INC,BHI,Common,100,0,7000,1000,,,Hist,03/31/2006
LONGLEAF PARTNERS FUNDS TRUST,LLINX,MUTUAL,422,211,7000,3000,,,Hist,03/31/2006
FAIRHOLME FUNDS INC,FAIRX,MUTUAL,266,137,7000,4000,,,Hist,03/31/2006
COLUMBIA ACORN TRUST,ACINX,MUTUAL,190,99,7000,4000,,,Hist,03/31/2006
RAYTHEON CO/,RTN,Common,156,0,7000,1000,,,Hist,03/31/2006
CHURCH & DWIGHT CO INC /DE/,CHD,Common,150,0,6000,1000,,,Hist,03/31/2006
TEMPLETON GLOBAL INCOME FUND,GIM,Common,702,0,6000,0,,,Hist,03/31/2006
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,100,0,6000,0,,,Hist,03/31/2006
"VANTAGESOUTH BANCSHARES, INC.",CRFN,Common,400,0,6000,0,,,Hist,03/31/2006
IPC HOLDINGS LTD,IPCR,Common,200,0,6000,1000,,,Hist,03/31/2006
PROTECTIVE LIFE CORP,PL,Common,112,-138,6000,-5000,,,Hist,03/31/2006
ARIEL INVESTMENT TRUST,ARGFX,MUTUAL,120,60,6000,3000,,,Hist,03/31/2006
MORGAN STANLEY CAPITAL TRUST III,MWR,Common,250,0,6000,0,,,Hist,03/31/2006
NORTH FORK BANCORPORATION INC,NFB,Common,200,0,6000,1000,,,Hist,03/31/2006
Tim Hortons Inc.,THI,Common,200,200,5000,5000,,,Hist,03/31/2006
D&E COMMUNICATIONS INC /TA,DECC,Common,400,0,5000,2000,,,Hist,03/31/2006
CENTRAL VERMONT PUBLIC SERVICE CORP,CPUBO,PFD,50,0,4000,0,,,Hist,03/31/2006
HARLEYSVILLE NATIONAL CORP,HNBC,Common,165,0,4000,1000,,,Hist,03/31/2006
ARIEL INVESTMENT TRUST,CAAPX,MUTUAL,88,0,4000,0,,,Hist,03/31/2006
PENTAIR plc,PNR,Common,100,0,4000,1000,,,Hist,03/31/2006
BARRICK GOLD CORP,ABX,Common,165,165,4000,4000,,,Hist,03/31/2006
KEYCORP /NEW/,KEY,Common,100,0,4000,1000,,,Hist,03/31/2006
VIAD CORP /TA/,VVI,Common,125,0,4000,0,,,Hist,03/31/2006
PRICE T ROWE GROUP INC,TROW,Common,50,-508,4000,-36000,,,Hist,03/31/2006
CHARLES RIVER LABORATORIES INTERNATIONAL INC,CRL,Common,62,62,3000,3000,,,Hist,03/31/2006
APPLE INC,AAPL,Common,50,-600,3000,-44000,,,Hist,03/31/2006
AMERICAN ITALIAN PASTA CO,AITP,Common,500,0,3000,0,,,Hist,03/31/2006
CENTERPOINT ENERGY INC,CNP,Common,200,0,2000,-1000,,,Hist,03/31/2006
Johnson Controls International plc,TYC,Common,58,0,2000,0,,,Hist,03/31/2006
AGERE SYSTEMS INC,AGR,Common,49,0,1000,0,,,Hist,03/31/2006
iSHARES TRUST,IJJ,Common,16,16,1000,1000,,,Hist,03/31/2006
ACCO BRANDS Corp,ACCO,Common,47,0,1000,0,,,Hist,03/31/2006
Neenah Paper Inc,NP,Common,37,0,1000,0,,,Hist,03/31/2006
MIRANT CORP,MIR/WS/A,Common,43,43,400,400,,,Hist,03/31/2006
MIRANT CORP,MIR,Common,13,13,300,300,,,Hist,03/31/2006
J M SMUCKER Co,SJM,Common,6,0,244,-15,,,Hist,03/31/2006
WACHOVIA CORP,WAVAP,PFD,800,0,200,-191800,,,Hist,03/31/2006
"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Common,9,-4426,83,-51917,,,Hist,03/31/2006
CALLAWAY GOLF CO,ELY,Common,5,0,68,-11,,,Hist,03/31/2006
ALCATEL-LUCENT USA INC.,LU,WARRANT,103,103,60,60,,,Hist,03/31/2006
TELEFONICA S A,TEF,SPONSORED ADR,1,0,47,3,,,Hist,03/31/2006
RINKER GROUP LTD,,SPONSORED ADR,0,-336565,0,-4056000,,,Hist,03/31/2006
BURLINGTON RESOURCES INC,BR,Common,0,-250,0,-22000,,,Hist,03/31/2006
ANGLO AMERICAN PLC,AAUK,ADR,0,-10000,0,-340000,,,Hist,03/31/2006
CRH PUBLIC LTD CO,CRH,ADR,0,-24335,0,-715000,,,Hist,03/31/2006
SMITH & NEPHEW PLC,SNN,SPDN ADR NEW,0,-7500,0,-69000,,,Hist,03/31/2006
SYNGENTA AG,SYT,SPONSORED ADR,0,-1500,0,-186000,,,Hist,03/31/2006
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,0,-12000,0,-140000,,,Hist,03/31/2006
CBS CORP,CBS,Common,0,-6400,0,-209000,,,Hist,03/31/2006
ACCENTURE LTD,ACN,Common,0,-2000,0,-58000,,,Hist,03/31/2006
STARBUCKS CORP,SBUX,Common,0,-4,0,-137,,,Hist,03/31/2006
AIR PRODUCTS & CHEMICALS INC /DE/,APD,Common,0,-500,0,-30000,,,Hist,03/31/2006
"PHAROL, SGPS S.A.",PT,SPONSORED ADR,0,-750,0,-8000,,,Hist,03/31/2006
EMC CORP,EMC,Common,0,-2200,0,-30000,,,Hist,03/31/2006
HSBC HOLDINGS PLC,HBC,Common,0,-22500,0,-361000,,,Hist,03/31/2006
Discovery Holding CO,DISCA,Com CL A,0,-150,0,-2000,,,Hist,03/31/2006
"Liberty Global, Inc.",LBTYA,CL A,0,-75,0,-2000,,,Hist,03/31/2006
"CATALYST HEALTH SOLUTIONS, INC.",HLEX,Common,0,-4000,0,-100000,,,Hist,03/31/2006
"Liberty Global, Inc.",LBTYK,COM SER C,0,-75,0,-2000,,,Hist,03/31/2006
"Fidelity National Information Services, Inc.",FIS,Common,0,-6100,0,-247000,,,Hist,03/31/2006
PLACER DOME INC,,Common,0,-200,0,-5000,,,Hist,03/31/2006
ALCON INC,ACL,Common,0,-400,0,-52000,,,Hist,03/31/2006
HUDSON UNITED BANCORP,HU,Common,0,-2250,0,-94000,,,Hist,03/31/2006
NISSAN MOTOR CO LTD /FI,NSANY,Common,0,-15500,0,-415000,,,Hist,03/31/2006
MIRANT CORP,MIR,Common,0,-500,0,-1000,,,Hist,03/31/2006
NATIONAL WESTMINSTER BANK PLC /ENG/,NW/PC,Common,0,-491,0,-12000,,,Hist,03/31/2006
WEGENER CORP,WGNR,Common,0,-1412265,0,-16707000,,,Hist,03/31/2006
INTERNATIONAL SPEEDWAY CORP,ISCB,Common,0,-363108,0,-17248000,,,Hist,03/31/2006
MASCO CORP /DE/,MAS,Common,0,-1000,0,-30000,,,Hist,03/31/2006
COLGATE PALMOLIVE CO,CL,Common,0,-722,0,-40000,,,Hist,03/31/2006
YUM BRANDS INC,YUM,Common,0,-6000,0,-281000,,,Hist,03/31/2006
AGILENT TECHNOLOGIES INC,A,Common,0,-762,0,-25000,,,Hist,03/31/2006
LOCKHEED MARTIN CORP,LMT,Common,0,-1694,0,-108000,,,Hist,03/31/2006
