Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
LITMAN GREGORY FUNDS TRUST,MSILX,MUTUAL,1614,187,30000,-4000,,,Hist,12/31/2007
CATERPILLAR INC,CAT,Common,400,0,29000,-2000,,,Hist,12/31/2007
CHOICEPOINT INC,CPS,Common,800,0,29000,-1000,,,Hist,12/31/2007
VANGUARD INDEX FUNDS,VEXMX,MUTUAL,708,8,28000,-1000,,,Hist,12/31/2007
UNIVERSAL CORP /VA/,UVV,Common,500,0,26000,2000,,,Hist,12/31/2007
BOEING CO,BA,Common,300,0,26000,-5000,,,Hist,12/31/2007
DEL MONTE FOODS CO,DLM,Common,2679,0,25000,-3000,,,Hist,12/31/2007
NORFOLK SOUTHERN CORP,NSC,Common,500,0,25000,-1000,,,Hist,12/31/2007
BED BATH & BEYOND INC,BBBY,Common,800,0,24000,-3000,,,Hist,12/31/2007
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,1016,0,24000,-1000,,,Hist,12/31/2007
GOLDMAN SACHS GROUP INC,GS,Common,100,0,22000,0,,,Hist,12/31/2007
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,75,-25,22000,-9000,,,Hist,12/31/2007
PETROCHINA CO LTD,PTR,SPONSORED ADR,125,-650,22000,-121000,,,Hist,12/31/2007
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,21000,-1000,,,Hist,12/31/2007
PUBLIC SERVICE ENTERPRISE GROUP INC,PEG,Common,211,0,21000,2000,,,Hist,12/31/2007
FEDERAL HOME LOAN MORTGAGE CORP,FRE,Common,630,0,21000,-16000,,,Hist,12/31/2007
IMPERIAL TOBACCO GROUP PLC,ITY,Common,200,-270,21000,-22000,,,Hist,12/31/2007
WHOLE FOODS MARKET INC,WFM,Common,500,-75,20000,-8000,,,Hist,12/31/2007
FULLER H B CO,FUL,Common,850,0,19000,-6000,,,Hist,12/31/2007
GLAXOSMITHKLINE PLC,GSK,Common,375,0,19000,-1000,,,Hist,12/31/2007
PEABODY ENERGY CORP,BTU,Common,300,0,18000,4000,,,Hist,12/31/2007
MICROPORE INC,,PFD,550,0,17000,0,,,Hist,12/31/2007
ROCHE HOLDING LTD,RHHBY,Common,200,0,17000,-1000,,,Hist,12/31/2007
GLATFELTER P H CO,GLT,Common,1100,0,17000,1000,,,Hist,12/31/2007
SAFEWAY INC,SWY,Common,500,0,17000,0,,,Hist,12/31/2007
EATON VANCE PRIME RATE RESERVES,EVPRX,MUTUAL,1796,0,17000,0,,,Hist,12/31/2007
CLIPPER FUND INC,CFIMX,MUTUAL,206,0,17000,-2000,,,Hist,12/31/2007
BURNHAM CORP,BURCA,Common,1082,0,16000,0,,,Hist,12/31/2007
ENTERGY CORP /DE/,ETR,Common,133,0,16000,2000,,,Hist,12/31/2007
Sanofi,SNYNF,Common,175,-25,16000,-1000,,,Hist,12/31/2007
NEUBERGER BERMAN EQUITY FUNDS,NBPTX,MUTUAL,631,0,16000,0,,,Hist,12/31/2007
EVERGREEN INTERNATIONAL TRUST,EKZYX,MUTUAL,1343,1343,15000,15000,,,Hist,12/31/2007
SEQUOIA FUND INC,SEQUX,MUTUAL,101,13,14000,0,,,Hist,12/31/2007
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,465,0,14000,-2000,,,Hist,12/31/2007
LANCASTER COLONY CORP,LANC,Common,350,-25,14000,0,,,Hist,12/31/2007
APPLIED MATERIALS INC /DE,AMAT,Common,800,0,14000,-3000,,,Hist,12/31/2007
Beam Suntory Inc.,FO,Common,200,0,14000,-2000,,,Hist,12/31/2007
AMERICAN ITALIAN PASTA CO,AITP,Common,2000,0,14000,-2000,,,Hist,12/31/2007
ACNB CORP,ACNB,Common,881,41,13000,-1000,,,Hist,12/31/2007
HCC INSURANCE HOLDINGS INC/DE/,HCC,Common,450,-300,13000,-8000,,,Hist,12/31/2007
RITE AID CORP,RAD,Common,4650,0,13000,-8000,,,Hist,12/31/2007
Meritor Savings Bank,MSVP,Common,3000,0,12000,-1000,,,Hist,12/31/2007
"Metavante Technologies, Inc.",MV,Common,500,500,12000,12000,,,Hist,12/31/2007
"ARUBA NETWORKS, INC.",ARUN,Common,805,0,12000,-4000,,,Hist,12/31/2007
EPHRATA NATIONAL BANK,EPNB,Common,450,0,12000,-1000,,,Hist,12/31/2007
AVON PRODUCTS INC,AVP,Common,275,0,11000,1000,,,Hist,12/31/2007
GENESEE & WYOMING INC,GWR,Common,450,0,11000,-2000,,,Hist,12/31/2007
ORACLE CORP,ORCL,Common,500,-1450,11000,-31000,,,Hist,12/31/2007
LILLY ELI & CO,LLY,Common,200,0,11000,0,,,Hist,12/31/2007
BARRICK GOLD CORP,ABX,Common,250,-300,11000,-11000,,,Hist,12/31/2007
RENAISSANCERE HOLDINGS LTD,RNR,Common,175,0,11000,0,,,Hist,12/31/2007
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,11000,-3000,,,Hist,12/31/2007
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,400,-475,11000,-15000,,,Hist,12/31/2007
THIRD AVENUE TRUST,TAREX,MUTUAL,401,0,11000,-3000,,,Hist,12/31/2007
THIRD AVENUE TRUST,TAVFX,MUTUAL,182,0,11000,-1000,,,Hist,12/31/2007
LONGLEAF PARTNERS FUNDS TRUST,LLINX,MUTUAL,501,47,10000,0,,,Hist,12/31/2007
NATIONAL CITY CORP,NCC,Common,600,0,10000,-5000,,,Hist,12/31/2007
APPLIED BIOSYSTEMS INC.,CRA,COM CELERA GRP,600,0,10000,2000,,,Hist,12/31/2007
"Santander Holdings USA, Inc.",SOV,Common,914,0,10000,-6000,,,Hist,12/31/2007
FPA FUNDS TRUST,FPACX,MUTUAL,370,0,10000,0,,,Hist,12/31/2007
"GGP, Inc. (fka General Growth Properties Inc. & predecessor to General Growth Properties, Inc.)",GGP,Common,215,0,9000,-3000,,,Hist,12/31/2007
FAIRHOLME FUNDS INC,FAIRX,MUTUAL,270,0,9000,0,,,Hist,12/31/2007
COLUMBIA ACORN TRUST,ACINX,MUTUAL,214,0,9000,-1000,,,Hist,12/31/2007
"CONSTELLATION BRANDS, INC.",STZ,CL A,400,0,9000,-1000,,,Hist,12/31/2007
RAYTHEON CO/,RTN,Common,156,0,9000,-1000,,,Hist,12/31/2007
SMITHFIELD FOODS INC,SFD,Common,300,0,9000,0,,,Hist,12/31/2007
THIRD AVENUE TRUST,TAVIX,MUTUAL,479,0,9000,-2000,,,Hist,12/31/2007
THIRD AVENUE TRUST,TASCX,MUTUAL,338,0,8000,-1000,,,Hist,12/31/2007
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,240,11,8000,-1000,,,Hist,12/31/2007
LITMAN GREGORY FUNDS TRUST,MSVFX,MUTUAL,514,0,8000,-1000,,,Hist,12/31/2007
MONEYGRAM INTERNATIONAL INC,MGI,Common,500,0,8000,-3000,,,Hist,12/31/2007
OAK VALUE TRUST,OAKVX,MUTUAL,375,31,8000,-1000,,,Hist,12/31/2007
HARRIS ASSOCIATES INVESTMENT TRUST,OAKMX,MUTUAL,209,0,8000,-2000,,,Hist,12/31/2007
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,120,0,8000,-2000,,,Hist,12/31/2007
YACKTMAN FUND INC,YACKX,MUTUAL,575,0,8000,-1000,,,Hist,12/31/2007
CHURCH & DWIGHT CO INC /DE/,CHD,Common,150,0,8000,1000,,,Hist,12/31/2007
"Expedia, Inc.",EXPE,Common,250,0,8000,0,,,Hist,12/31/2007
SOUTHERN UNION CO,SUG,Common,250,0,7000,-1000,,,Hist,12/31/2007
LITMAN GREGORY FUNDS TRUST,MSSFX,MUTUAL,523,0,7000,-1000,,,Hist,12/31/2007
iSHARES TRUST,IJR,S&P SMLCAP 600,100,0,7000,0,,,Hist,12/31/2007
Tim Hortons Inc.,THI,Common,200,0,7000,0,,,Hist,12/31/2007
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,301,0,7000,-1000,,,Hist,12/31/2007
Shire plc,SHPG,SPONSORED ADR,100,0,7000,0,,,Hist,12/31/2007
FMC TECHNOLOGIES INC,FTI,Common,100,100,6000,6000,,,Hist,12/31/2007
TOUCHSTONE FUNDS GROUP TRUST,,MUTUAL,317,317,6000,6000,,,Hist,12/31/2007
IPC HOLDINGS LTD,IPCR,Common,200,0,6000,0,,,Hist,12/31/2007
Liberty Interactive Corp,LCAPA,Common,50,0,6000,0,,,Hist,12/31/2007
AMBAC FINANCIAL GROUP INC,ABK,Common,225,0,6000,-8000,,,Hist,12/31/2007
ARIEL INVESTMENT TRUST,ARGFX,MUTUAL,140,12,6000,-1000,,,Hist,12/31/2007
CINCINNATI FINANCIAL CORP,CINF,Common,150,0,6000,0,,,Hist,12/31/2007
TEMPLETON GLOBAL INCOME FUND,GIM,Common,702,0,6000,-1000,,,Hist,12/31/2007
NEWELL BRANDS INC,NWL,Common,250,0,6000,-1000,,,Hist,12/31/2007
Liberty Interactive Corp,QRTEA,Common,250,0,5000,0,,,Hist,12/31/2007
UNILEVER PLC,UL,SPON ADR NEW,126,0,5000,1000,,,Hist,12/31/2007
APPLE INC,AAPL,Common,25,0,5000,1000,,,Hist,12/31/2007
ARIEL INVESTMENT TRUST,CAAPX,MUTUAL,105,10,5000,0,,,Hist,12/31/2007
HAIN CELESTIAL GROUP INC,HAIN,Common,150,0,5000,0,,,Hist,12/31/2007
MATTHEWS INTERNATIONAL FUNDS,MAPTX,MUTUAL,188,188,5000,5000,,,Hist,12/31/2007
ALTABA INC.,YHOO,Common,200,0,5000,0,,,Hist,12/31/2007
VIAD CORP /TA/,VVI,Common,125,0,4000,-1000,,,Hist,12/31/2007
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,100,-262,4000,-9000,,,Hist,12/31/2007
CENTRAL VERMONT PUBLIC SERVICE CORP,CPUBO,PFD,50,0,4000,0,,,Hist,12/31/2007
"VANTAGESOUTH BANCSHARES, INC.",CRFN,Common,440,0,4000,-1000,,,Hist,12/31/2007
ALCATEL LUCENT,ALU,SPONSORED ADR,550,0,4000,-2000,,,Hist,12/31/2007
CHARLES RIVER LABORATORIES INTERNATIONAL INC,CRL,Common,62,0,4000,1000,,,Hist,12/31/2007
Avery Dennison Corp,AVY,Common,75,0,4000,0,,,Hist,12/31/2007
MDC HOLDINGS INC,MDC,Common,100,0,4000,0,,,Hist,12/31/2007
"Hudson Global, Inc.",HHGP,Common,524,0,4000,-3000,,,Hist,12/31/2007
CITADEL BROADCASTING CORP,CDL,Common,1332,0,3000,-3000,,,Hist,12/31/2007
CAPITAL ONE FINANCIAL CORP,COF,Common,73,0,3000,-2000,,,Hist,12/31/2007
PENTAIR plc,PNR,Common,100,0,3000,0,,,Hist,12/31/2007
FISERV INC,FISV,Common,50,-550,3000,-24111000,,,Hist,12/31/2007
CENTERPOINT ENERGY INC,CNP,Common,200,0,3000,0,,,Hist,12/31/2007
HARLEYSVILLE NATIONAL CORP,HNBC,Common,173,0,3000,0,,,Hist,12/31/2007
VEOLIA ENVIRONNEMENT,VE,SPONSORED ADR,35,-400,3000,-34000,,,Hist,12/31/2007
ITT Inc.,ITT,Common,40,-150,3000,-10000,,,Hist,12/31/2007
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,100,100,3000,3000,,,Hist,12/31/2007
PICO HOLDINGS INC /NEW,PICO,Common,55,-250,2000,-11000,,,Hist,12/31/2007
DENVER & EPHRATA TELEPHONE & TELEGRAPH CO,DETTP,Common,40,0,2000,0,,,Hist,12/31/2007
CARNIVAL CORP,CCL,PAIRED CTF,55,-55,2000,-3000,,,Hist,12/31/2007
FRONTIER COMMUNICATIONS CORP,CZN,Common,184,0,2000,-1000,,,Hist,12/31/2007
SUPERMEDIA INC.,IAR,Common,136,-50,2000,-4000,,,Hist,12/31/2007
KEYCORP /NEW/,KEY,Common,100,0,2000,-1000,,,Hist,12/31/2007
MIRANT CORP,MIR,Common,13,0,1000,0,,,Hist,12/31/2007
Covidien plc,COV,Common,14,0,1000,0,,,Hist,12/31/2007
Johnson Controls International plc,TYC,Common,14,0,1000,0,,,Hist,12/31/2007
TE Connectivity Ltd.,TEL,Common,14,0,1000,545,,,Hist,12/31/2007
iSHARES TRUST,IJJ,Common,16,0,1000,0,,,Hist,12/31/2007
LSI CORP,LSI,Common,105,0,1000,0,,,Hist,12/31/2007
MIRANT CORP,MIR/WS/A,W EXP 01/03/201,43,0,1000,0,,,Hist,12/31/2007
Patriot Coal CORP,PCX,Common,30,30,1000,1000,,,Hist,12/31/2007
J M SMUCKER Co,SJM,Common,6,0,287,-29,,,Hist,12/31/2007
LEVEL 3 COMMUNICATIONS INC,LVLT,Common,100,0,265,-34,,,Hist,12/31/2007
ACCO BRANDS Corp,ACCO,Common,14,-33,207,-794,,,Hist,12/31/2007
"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Common,15,0,127,-11,,,Hist,12/31/2007
TELEFONICA S A,TEF,SPONSORED ADR,1,0,84,-15,,,Hist,12/31/2007
PTV INC,PTVIP,Common,1,1,0,0,,,Hist,12/31/2007
QUALCOMM INC/DE,QCOM,Common,0,-900,0,-38000,,,Hist,12/31/2007
PRUDENTIAL FINANCIAL INC,PRU,Common,0,-825,0,-81000,,,Hist,12/31/2007
RINKER GROUP LTD,,Common,0,-261300,0,-4215000,,,Hist,12/31/2007
RECKITT BENCKISER GROUP PLC,RBGPF,Common,0,-15250,0,-894000,,,Hist,12/31/2007
SIRF TECHNOLOGY HOLDINGS INC,SIRF,Common,0,-1325,0,-28000,,,Hist,12/31/2007
STATOIL ASA,STO,SPONSORED ADR,0,-1200,0,-41000,,,Hist,12/31/2007
TRIBUNE MEDIA CO,TRB,Common,0,-500,0,-14000,,,Hist,12/31/2007
MARSHALL & ILSLEY CORP/WI/,MI,Common,0,-1500,0,-66000,,,Hist,12/31/2007
MARVELL TECHNOLOGY GROUP LTD,MRVL,Common,0,-900,0,-15000,,,Hist,12/31/2007
IMPERIAL OIL LTD,IMO,Common,0,-4000,0,-198000,,,Hist,12/31/2007
KONINKLIJKE WEGENER NV,KWEGF,Common,0,-858440,0,-21633000,,,Hist,12/31/2007
MIRANT CORP,MIR/WS/A,Common,0,-43,0,-1000,,,Hist,12/31/2007
WMIH CORP.,WM,Common,0,-2000,0,-71000,,,Hist,12/31/2007
SPDR S&P 500 ETF TRUST,SPY,Common,0,-200,0,-31000,,,Hist,12/31/2007
FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNM,Common,0,-900,0,-55000,,,Hist,12/31/2007
CAMECO CORP,CCJ,Common,0,-1200,0,-55000,,,Hist,12/31/2007
"ROBBINS & MYERS, INC.",RBN,Common,0,-266,0,-15000,,,Hist,12/31/2007
ANALOG DEVICES INC,ADI,Common,0,-1200,0,-43000,,,Hist,12/31/2007
AREVA,ARVCF,Common,0,-30,0,-30000,,,Hist,12/31/2007
ARMSTRONG HOLDINGS INC /PA/,ACKH,Common,0,-200000,0,-126000,,,Hist,12/31/2007
"Baidu, Inc.",BIDU,SPON ADR REP A,0,-215,0,-62000,,,Hist,12/31/2007
Bank of New York Mellon Corp,BK,Common,0,-1037,0,-46000,,,Hist,12/31/2007
J C PENNEY CO INC,JCP,Common,0,-825,0,-52000,,,Hist,12/31/2007
Energy Future Holdings Corp /TX/,TXU,Common,0,-1220,0,-84000,,,Hist,12/31/2007
DOW JONES & CO INC,DJ,Common,0,-200,0,-12000,,,Hist,12/31/2007
"SUN MICROSYSTEMS, INC.",JAVA,Common,0,-1000000,0,-5620000,,,Hist,12/31/2007
CHINA SHENHUA ENERGY CO,CUAEF,Common,0,-27500,0,-165000,,,Hist,12/31/2007
DEERE & CO,DE,Common,0,-37592,0,-5579000,,,Hist,12/31/2007
FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FFH,SUB VTG,0,-200,0,-49000,,,Hist,12/31/2007
GLOBALSANTAFE CORP,GSF,Common,0,-600,0,-46000,,,Hist,12/31/2007
GOOGLE INC.,GOOG,CL A,0,-120,0,-68000,,,Hist,12/31/2007
