Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,177750,177750,3313000,3313000,0.03,,Hist,03/31/2014
MCCORMICK & CO INC,MKC,Common,45080,45080,3234000,3234000,0.03,,Hist,03/31/2014
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,150750,150750,3045000,3045000,0.03,,Hist,03/31/2014
NESTLE SA /FI,NSRGF,Common,40310,40310,3037000,3037000,0.03,,Hist,03/31/2014
PRECISION CASTPARTS CORP,PCP,Common,11325,11325,2863000,2863000,0.03,,Hist,03/31/2014
GROUPE DANONE,DANOY,ADR,195400,195400,2765000,2765000,0.03,,Hist,03/31/2014
BIC CORP,BICEF,Common,20725,20725,2724000,2724000,0.03,,Hist,03/31/2014
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,13615,13615,2621000,2621000,0.03,,Hist,03/31/2014
DEERE & CO,DE,Common,28415,28415,2580000,2580000,0.02,0.01,Hist,03/31/2014
MICROSOFT CORP,MSFT,Common,61244,61244,2510000,2510000,0.02,0.00,Hist,03/31/2014
DUPONT E I DE NEMOURS & CO,DD,Common,36291,36291,2435000,2435000,0.02,,Hist,03/31/2014
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,25644,25644,2231000,2231000,0.02,,Hist,03/31/2014
PARGESA HOLDING SA,PRGAF,Common,23950,23950,2074000,2074000,0.02,,Hist,03/31/2014
RECKITT BENCKISER GROUP PLC,RBGPF,Common,25435,25435,2072000,2072000,0.02,,Hist,03/31/2014
LINDT & SPRUENGLI AG-REG,LDSRF,Common,34,34,2003000,2003000,0.02,,Hist,03/31/2014
EATON VANCE SENIOR INCOME TRUST,EVF,Common,270514,270514,1867000,1867000,0.02,,Hist,03/31/2014
COMCAST CORP,CMCSA,Common,36166,36166,1810000,1810000,0.02,,Hist,03/31/2014
BB&T CORP,BBT,Common,41077,41077,1650000,1650000,0.02,,Hist,03/31/2014
WAL MART STORES INC,WMT,Common,21009,21009,1606000,1606000,0.02,0.00,Hist,03/31/2014
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1573000,1573000,0.02,,Hist,03/31/2014
M&T BANK CORP,MTB/WS,WARRANT,32500,32500,1554000,1554000,0.02,,Hist,03/31/2014
BAT INDUSTRIES PLC /FI,BTI,Common,13699,13699,1526000,1526000,0.01,,Hist,03/31/2014
SABMILLER PLC/FI,SBMRY,Common,29935,29935,1495000,1495000,0.01,,Hist,03/31/2014
PERNOD RICARD S A /FI,PDRDY,COM,62125,62125,1447000,1447000,0.01,,Hist,03/31/2014
A P MOLLER-MAERSK A/S,AMKAF,Common,115,115,1327000,1327000,0.01,,Hist,03/31/2014
Knowles Corp,KN,COM,38564,38564,1217000,1217000,0.01,,Hist,03/31/2014
GOOGLE INC.,GOOG,CL A,1016,1016,1132000,1132000,0.01,0.00,Hist,03/31/2014
CHICAGO BRIDGE & IRON CO N V,CBI,Common,12875,12875,1122000,1122000,0.01,,Hist,03/31/2014
LAMAR ADVERTISING CO/NEW,LAMR,Common,21110,21110,1077000,1077000,0.01,,Hist,03/31/2014
FULTON FINANCIAL CORP,FULT,Common,80298,80298,1010000,1010000,0.01,0.04,Hist,03/31/2014
"SWISS HELVETIA FUND, INC.",SWZ,Common,67543,67543,971000,971000,0.01,,Hist,03/31/2014
CONOCOPHILLIPS,COP,Common,12887,12887,907000,907000,0.01,,Hist,03/31/2014
BANK OF AMERICA CORP /DE/,BAC,Common,49500,49500,851000,851000,0.01,,Hist,03/31/2014
COSTCO WHOLESALE CORP /NEW,COST,Common,6855,6855,766000,766000,0.01,0.00,Hist,03/31/2014
CARLISLE COMPANIES INC,CSL,Common,9100,9100,722000,722000,0.01,,Hist,03/31/2014
BP PLC,BP,SPONSORED ADR,13950,13950,671000,671000,0.01,,Hist,03/31/2014
GENERAL ELECTRIC CO,GE,Common,22759,22759,589000,589000,0.01,,Hist,03/31/2014
COLGATE PALMOLIVE CO,CL,Common,8900,8900,577000,577000,0.01,,Hist,03/31/2014
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,505000,505000,0.00,,Hist,03/31/2014
Walt Disney Co,DIS,Common,6200,6200,496000,496000,0.00,0.00,Hist,03/31/2014
ORACLE CORP,ORCL,Common,10000,10000,409000,409000,0.00,,Hist,03/31/2014
MCDONALDS CORP,MCD,Common,3960,3960,388000,388000,0.00,0.00,Hist,03/31/2014
SCHIBSTED A/S,SBSNF,Common,6150,6150,382000,382000,0.00,,Hist,03/31/2014
HEARTLAND EXPRESS INC,HTLD,Common,14499,14499,329000,329000,0.00,,Hist,03/31/2014
GENERAL DYNAMICS CORP,GD,Common,3000,3000,327000,327000,0.00,,Hist,03/31/2014
SCHLUMBERGER LIMITED/NV,SLB,Common,3100,3100,302000,302000,0.00,,Hist,03/31/2014
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,300000,300000,0.00,,Hist,03/31/2014
PROGRESSIVE CORP/OH/,PGR,Common,11800,11800,286000,286000,0.00,,Hist,03/31/2014
NORTHERN TRUST CORP,NTRS,Common,4334,4334,284000,284000,0.00,,Hist,03/31/2014
MATTEL INC /DE/,MAT,Common,6625,6625,266000,266000,0.00,,Hist,03/31/2014
"Merck & Co., Inc.",MRK,COM,4536,4536,258000,258000,0.00,,Hist,03/31/2014
Phillips 66,PSX,COM,2720,2720,210000,210000,0.00,,Hist,03/31/2014
Nielsen Holdings plc,NLSN,COM,4600,4600,205000,205000,0.00,,Hist,03/31/2014
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,17429,17429,198000,198000,0.00,,Hist,03/31/2014
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,120000,120000,0.00,,Hist,03/31/2014
PIMCO FUNDS,PHIYX,Stock,11116,11116,108000,108000,0.00,,Hist,03/31/2014
DANAHER CORP /DE/,DHR,Common,0,-4151,0,-320000,0.00,0.00,Hist,03/31/2014
BOEING CO,BA,Common,0,-2430,0,-332000,0.00,0.00,Hist,03/31/2014
