Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
GLAXOSMITHKLINE PLC,GSK,Common,625,0,35000,2000,,,Hist,06/30/2006
AMERICAN WOODMARK CORP,AMWD,Common,1000,0,35000,-1000,,,Hist,06/30/2006
NORFOLK SOUTHERN CORP,NSC,Common,643,0,34000,-1000,,,Hist,06/30/2006
HOMEFED CORP,HOFD,Common,500,0,34000,2000,,,Hist,06/30/2006
LITMAN GREGORY FUNDS TRUST,MSILX,MUTUAL,1776,0,33000,-1000,,,Hist,06/30/2006
CHOICEPOINT INC,CPS,Common,800,0,33000,-3000,,,Hist,06/30/2006
TRIBUNE MEDIA CO,TRB,Common,1000,-1000,32000,-23000,,,Hist,06/30/2006
SPDR GOLD TRUST,GLD,GOLD SHS,500,0,31000,2000,,,Hist,06/30/2006
GOLDEN WEST FINANCIAL CORP /DE/,GDW,Common,400,0,30000,3000,,,Hist,06/30/2006
DENTSPLY SIRONA Inc.,XRAY,Common,1000,500,30000,1000,,,Hist,06/30/2006
SOUTHERN UNION CO,SUG,Common,1100,-308,30000,-5000,,,Hist,06/30/2006
DEL MONTE FOODS CO,DLM,Common,2679,0,30000,-2000,,,Hist,06/30/2006
3M CO,MMM,Common,360,-500,29000,-36000,,,Hist,06/30/2006
IMPERIAL TOBACCO GROUP PLC,ITY,Common,470,0,29000,1000,,,Hist,06/30/2006
WRIGLEY WM JR CO,WWYWB,Common,641,641,29000,29000,,,Hist,06/30/2006
Sanofi,SNYNF,Common,300,0,29000,0,,,Hist,06/30/2006
DOW JONES & CO INC,DJ,Common,800,0,28000,-3000,,,Hist,06/30/2006
FULLER H B CO,FUL,Common,650,-100,28000,-11000,,,Hist,06/30/2006
DANAHER CORP /DE/,DHR,Common,436,0,28000,0,,,Hist,06/30/2006
MCKESSON CORP,MCK,Common,600,0,28000,-3000,,,Hist,06/30/2006
EP MEDSYSTEMS INC,EPMD,Common,15000,0,26000,-15000,,,Hist,06/30/2006
AMSOUTH BANCORPORATION,ASO,Common,1000,-250,26000,-8000,,,Hist,06/30/2006
SLM CORP,SLM,Common,500,0,26000,0,,,Hist,06/30/2006
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,450,0,26000,-4000,,,Hist,06/30/2006
UNIVISION COMMUNICATIONS INC,,CL A,783,0,26000,-1000,,,Hist,06/30/2006
AMBAC FINANCIAL GROUP INC,ABK,Common,300,-200,24000,-16000,,,Hist,06/30/2006
DELL INC,DELL,Common,1000,-1350,24000,-92707000,,,Hist,06/30/2006
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,58183,0,23000,1000,,,Hist,06/30/2006
HCC INSURANCE HOLDINGS INC/DE/,HCC,Common,750,-250,22000,-13000,,,Hist,06/30/2006
AREVA,ARVCF,Common,30,0,21000,1000,,,Hist,06/30/2006
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,21000,-2000,,,Hist,06/30/2006
RITE AID CORP,RAD,Common,4650,1150,20000,6000,,,Hist,06/30/2006
MEDCO HEALTH SOLUTIONS INC,MHS,Common,354,0,20000,0,,,Hist,06/30/2006
JCDECAUX SA /FI,JCDXF,Common,750,0,20000,0,,,Hist,06/30/2006
CAMECO CORP,CCJ,Common,500,0,20000,2000,,,Hist,06/30/2006
LANCASTER COLONY CORP,LANC,Common,500,0,20000,-1000,,,Hist,06/30/2006
GENESEE & WYOMING INC,GWR,Common,525,0,19000,3000,,,Hist,06/30/2006
GLATFELTER P H CO,GLT,Common,1200,0,19000,-3000,,,Hist,06/30/2006
iSHARES TRUST,IJR,S&P SMLCAP 600,300,0,19000,-1000,,,Hist,06/30/2006
"Expedia, Inc.",EXPE,Common,1250,-250,19000,-11000,,,Hist,06/30/2006
FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FFH,SUB VTG,200,0,19000,-2000,,,Hist,06/30/2006
CEPHEID,CPHD,Common,2000,0,19000,1000,,,Hist,06/30/2006
WATERSTONE FINANCIAL INC,WAUW,Common,1062,0,18000,4000,,,Hist,06/30/2006
CORTEX PHARMACEUTICALS INC,COR,Common,6000,0,18000,-14000,,,Hist,06/30/2006
MONEYGRAM INTERNATIONAL INC,MGI,Common,500,0,17000,2000,,,Hist,06/30/2006
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,875,0,17000,0,,,Hist,06/30/2006
EATON VANCE PRIME RATE RESERVES,EVPRX,MUTUAL,1796,0,17000,0,,,Hist,06/30/2006
Aon plc,AOC,Common,500,0,17000,-4000,,,Hist,06/30/2006
CLIPPER FUND INC,CFIMX,MUTUAL,188,2,16000,-1000,,,Hist,06/30/2006
ACNB CORP,ACNB,Common,800,0,16000,-1000,,,Hist,06/30/2006
ROYAL BANK OF SCOTLAND GROUP PLC,RBSPF,Common,500,0,16000,0,,,Hist,06/30/2006
PONTIAC BANCORP INC,PONT,Common,55,0,16000,-1000,,,Hist,06/30/2006
iSHARES TRUST,IJH,Common,200,0,15000,-1000,,,Hist,06/30/2006
"HEALTH MANAGEMENT ASSOCIATES, INC",HMA,Common,750,0,15000,-1000,,,Hist,06/30/2006
GOLDMAN SACHS GROUP INC,GS,Common,100,0,15000,-1000,,,Hist,06/30/2006
DRUGSTORE COM INC,DSCM,Common,5000,0,15000,0,,,Hist,06/30/2006
Beam Suntory Inc.,FO,Common,200,0,14000,-2000,,,Hist,06/30/2006
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,14000,-3000,,,Hist,06/30/2006
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,454,0,13000,0,,,Hist,06/30/2006
APPLIED MATERIALS INC /DE,AMAT,Common,800,0,13000,-1000,,,Hist,06/30/2006
SAFEWAY INC,SWY,Common,500,-200,13000,-5000,,,Hist,06/30/2006
Avery Dennison Corp,AVY,Common,200,0,12000,0,,,Hist,06/30/2006
UNITED PARCEL SERVICE INC,UPS,Common,150,0,12000,0,,,Hist,06/30/2006
MICROPORE INC,,PFD,550,0,12000,0,,,Hist,06/30/2006
Meritor Savings Bank,MSVP,Common,3000,0,12000,-2000,,,Hist,06/30/2006
VODAFONE GROUP PUBLIC LTD CO,,SPONSORED ADR,550,-250,12000,-5000,,,Hist,06/30/2006
POZEN INC /NC,POZN,Common,1400,0,10000,-13000,,,Hist,06/30/2006
THIRD AVENUE TRUST,TAVFX,MUTUAL,172,0,10000,0,,,Hist,06/30/2006
THIRD AVENUE TRUST,TAVIX,MUTUAL,424,0,10000,0,,,Hist,06/30/2006
"GenOn Energy, Inc.",RRI,Common,865,0,10000,1000,,,Hist,06/30/2006
"CONSTELLATION BRANDS, INC.",STZ,CL A,400,0,10000,0,,,Hist,06/30/2006
FPA FUNDS TRUST,FPACX,MUTUAL,332,0,9000,0,,,Hist,06/30/2006
CINCINNATI FINANCIAL CORP,CINF,Common,200,0,9000,1000,,,Hist,06/30/2006
ENTERGY CORP /DE/,ETR,Common,133,0,9000,0,,,Hist,06/30/2006
THIRD AVENUE TRUST,TAREX,MUTUAL,292,0,9000,0,,,Hist,06/30/2006
"ROBBINS & MYERS, INC.",,NOTE 8.000% 1/3,8000,0,9000,1000,,,Hist,06/30/2006
APPLIED BIOSYSTEMS INC.,CRA,Common,600,0,8000,1000,,,Hist,06/30/2006
THIRD AVENUE TRUST,TASCX,MUTUAL,320,0,8000,0,,,Hist,06/30/2006
HARRIS ASSOCIATES INVESTMENT TRUST,OAKMX,MUTUAL,198,0,8000,0,,,Hist,06/30/2006
RENAISSANCERE HOLDINGS LTD,RNR,Common,175,0,8000,0,,,Hist,06/30/2006
YACKTMAN FUND INC,YACKX,MUTUAL,534,0,8000,0,,,Hist,06/30/2006
"BLACKROCK BALANCED CAPITAL FUND, INC.",,MUTUAL,314,0,8000,0,,,Hist,06/30/2006
BAKER HUGHES INC,BHI,Common,100,0,8000,1000,,,Hist,06/30/2006
"Fidelity National Financial, Inc.",FNF,Common,408,0,8000,-1000,,,Hist,06/30/2006
BOEING CO,BA,Common,100,0,8000,0,,,Hist,06/30/2006
KT CORP,KTC,Common,350,-150,8000,-3000,,,Hist,06/30/2006
NEWELL BRANDS INC,NWL,Common,315,0,8000,0,,,Hist,06/30/2006
LONGLEAF PARTNERS FUNDS TRUST,LLINX,MUTUAL,422,0,8000,1000,,,Hist,06/30/2006
LITMAN GREGORY FUNDS TRUST,MSSFX,MUTUAL,502,0,7000,-1000,,,Hist,06/30/2006
LITMAN GREGORY FUNDS TRUST,MSVFX,MUTUAL,492,0,7000,-1000,,,Hist,06/30/2006
FAIRHOLME FUNDS INC,FAIRX,MUTUAL,266,0,7000,0,,,Hist,06/30/2006
COLUMBIA ACORN TRUST,ACINX,MUTUAL,190,0,7000,0,,,Hist,06/30/2006
RAYTHEON CO/,RTN,Common,156,0,7000,0,,,Hist,06/30/2006
ORACLE CORP,ORCL,Common,500,-150,7000,-2000,,,Hist,06/30/2006
ALCATEL-LUCENT USA INC.,LU,Common,2820,0,7000,-2000,,,Hist,06/30/2006
OAK VALUE TRUST,OAKVX,MUTUAL,236,0,7000,0,,,Hist,06/30/2006
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,276,0,7000,0,,,Hist,06/30/2006
MORGAN STANLEY CAPITAL TRUST III,MWR,Common,250,0,6000,0,,,Hist,06/30/2006
NORTH FORK BANCORPORATION INC,NFB,Common,200,0,6000,0,,,Hist,06/30/2006
"Hudson Global, Inc.",HHGP,Common,524,0,6000,-4000,,,Hist,06/30/2006
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,100,0,6000,0,,,Hist,06/30/2006
TEMPLETON GLOBAL INCOME FUND,GIM,Common,702,0,6000,0,,,Hist,06/30/2006
"VANTAGESOUTH BANCSHARES, INC.",CRFN,Common,460,60,6000,0,,,Hist,06/30/2006
ARIEL INVESTMENT TRUST,ARGFX,MUTUAL,120,0,6000,0,,,Hist,06/30/2006
IPC HOLDINGS LTD,IPCR,Common,200,0,5000,-1000,,,Hist,06/30/2006
PROTECTIVE LIFE CORP,PL,Common,112,0,5000,-1000,,,Hist,06/30/2006
CHURCH & DWIGHT CO INC /DE/,CHD,Common,150,0,5000,-1000,,,Hist,06/30/2006
BARRICK GOLD CORP,ABX,Common,165,0,5000,1000,,,Hist,06/30/2006
ARKEMA,ARKAY,Common,134,134,5000,5000,,,Hist,06/30/2006
Tim Hortons Inc.,THI,Common,200,0,5000,0,,,Hist,06/30/2006
VIAD CORP /TA/,VVI,Common,125,0,4000,0,,,Hist,06/30/2006
PRICE T ROWE GROUP INC,TROW,Common,100,50,4000,0,,,Hist,06/30/2006
Liberty Interactive Corp,QRTEA,Common,250,250,4000,4000,,,Hist,06/30/2006
Viacom Inc.,VIA.B,Common,125,-1075,4000,-43000,,,Hist,06/30/2006
KEYCORP /NEW/,KEY,Common,100,0,4000,0,,,Hist,06/30/2006
Liberty Interactive Corp,LCAPA,Common,50,50,4000,4000,,,Hist,06/30/2006
ARIEL INVESTMENT TRUST,CAAPX,MUTUAL,88,0,4000,0,,,Hist,06/30/2006
AMERICAN ITALIAN PASTA CO,AITP,Common,500,0,4000,1000,,,Hist,06/30/2006
CENTRAL VERMONT PUBLIC SERVICE CORP,CPUBO,PFD,50,0,4000,0,,,Hist,06/30/2006
HARLEYSVILLE NATIONAL CORP,HNBC,Common,165,0,4000,0,,,Hist,06/30/2006
CENTERPOINT ENERGY INC,CNP,Common,200,0,3000,1000,,,Hist,06/30/2006
UNILEVER PLC,UL,SPON ADR NEW,126,-447,3000,-21000,,,Hist,06/30/2006
CBS CORP,CBS,Common,125,-1075,3000,-26000,,,Hist,06/30/2006
PENTAIR plc,PNR,Common,100,0,3000,-1000,,,Hist,06/30/2006
ARKEMA,,WARRANT,750,750,3000,3000,,,Hist,06/30/2006
Johnson Controls International plc,TYC,Common,58,0,2000,0,,,Hist,06/30/2006
CHARLES RIVER LABORATORIES INTERNATIONAL INC,CRL,Common,62,0,2000,-1000,,,Hist,06/30/2006
Neenah Paper Inc,NP,Common,37,0,1000,0,,,Hist,06/30/2006
APPLE INC,AAPL,Common,25,-25,1000,-2000,,,Hist,06/30/2006
iSHARES TRUST,IJJ,Common,16,0,1000,0,,,Hist,06/30/2006
ACCO BRANDS Corp,ACCO,Common,47,0,1000,0,,,Hist,06/30/2006
AGERE SYSTEMS INC,AGR,Common,49,0,1000,0,,,Hist,06/30/2006
LEVEL 3 COMMUNICATIONS INC,LVLT,Common,100,0,368,-517632,,,Hist,06/30/2006
MIRANT CORP,MIR,Common,13,0,357,57,,,Hist,06/30/2006
J M SMUCKER Co,SJM,Common,6,0,262,18,,,Hist,06/30/2006
"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Common,15,6,131,48,,,Hist,06/30/2006
CALLAWAY GOLF CO,ELY,Common,5,0,64,-4,,,Hist,06/30/2006
TELEFONICA S A,TEF,SPONSORED ADR,1,0,50,3,,,Hist,06/30/2006
MIRANT CORP,MIR/WS/A,Common,0,-43,0,-400,,,Hist,06/30/2006
Liberty Interactive Corp,QVCA,Common,0,-1000,0,-8000,,,Hist,06/30/2006
"TWENTY-FIRST CENTURY FOX, INC.",NWS,Common,0,-2000,0,-35000,,,Hist,06/30/2006
WACHOVIA CORP,WAVAP,PFD,0,-800,0,-200,,,Hist,06/30/2006
"TreeHouse Foods, Inc.",THS,Common,0,-450,0,-12000,,,Hist,06/30/2006
MARATHON OIL CORP,MRO,Common,0,-800,0,-61000,,,Hist,06/30/2006
DAILY MAIL & GEN TST-A,DMGT,Common,0,-38943,0,-470000,,,Hist,06/30/2006
BIC CORP,BICEF,Common,0,-52740,0,-3548000,,,Hist,06/30/2006
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,0,-12500,0,-600000,,,Hist,06/30/2006
KNIGHT RIDDER INC,KRIC,Common,0,-400,0,-25000,,,Hist,06/30/2006
SPIRE INC,LG,Common,0,-406,0,-14000,,,Hist,06/30/2006
MUENCHENER RUECKVERSICHERUNGS,,Common,0,-750,0,-107000,,,Hist,06/30/2006
NISSAN MOTOR CO LTD /FI,NSANF,Common,0,-800,0,-10000,,,Hist,06/30/2006
PERNOD RICARD S A /FI,PDRDF,Common,0,-10388,0,-499000,,,Hist,06/30/2006
"PHAROL, SGPS S.A.",PTGXF,Common,0,-750,0,-9000,,,Hist,06/30/2006
Nielsen CO,,Common,0,-18900,0,-616000,,,Hist,06/30/2006
Nielsen CO,,Common,0,-1000,0,-32000,,,Hist,06/30/2006
WAUSAU PAPER CORP.,WPP,Common,0,-215864,0,-2593000,,,Hist,06/30/2006
ALBERTSONS INC,,Common,0,-31750,0,-815000,,,Hist,06/30/2006
ILLINOIS TOOL WORKS INC,ITW,Common,0,-1000,0,-96000,,,Hist,06/30/2006
"Santander Holdings USA, Inc.",SOV,Common,0,-1071,0,-23000,,,Hist,06/30/2006
WILLIS TOWERS WATSON PLC,WSH,Common,0,-300,0,-10000,,,Hist,06/30/2006
TORCHMARK CORP,TMK,Common,0,-3200,0,-183000,,,Hist,06/30/2006
ALCATEL-LUCENT USA INC.,LU,WARRANT,0,-103,0,-60,,,Hist,06/30/2006
