Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
VISA INC.,V,CL A,523941,523941,36498000,36498000,0.33,0.03,Hist,09/30/2015
MARKEL CORP,MKL,Common,15621,15621,12526000,12526000,0.11,0.11,Hist,09/30/2015
EXXON MOBIL CORP,XOM,Common,166346,166346,12368000,12368000,0.11,0.00,Hist,09/30/2015
AMERICAN EXPRESS CO,AXP,Common,145228,145228,10766000,10766000,0.10,0.01,Hist,09/30/2015
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,118615,118615,10586000,10586000,0.10,,Hist,09/30/2015
SWEDISH MATCH CORP,SWMAF,Common,312549,312549,9417000,9417000,0.09,,Hist,09/30/2015
MILLER HERMAN INC,MLHR,Common,310227,310227,8947000,8947000,0.08,0.52,Hist,09/30/2015
COCA COLA CO,KO,Common,220237,220237,8836000,8836000,0.08,,Hist,09/30/2015
CRANE CO /DE/,CR,Common,164591,164591,7672000,7672000,0.07,,Hist,09/30/2015
PRECISION CASTPARTS CORP,PCP,Common,30820,30820,7080000,7080000,0.06,,Hist,09/30/2015
PROCTER & GAMBLE Co,PG,Common,97027,97027,6980000,6980000,0.06,,Hist,09/30/2015
HORMEL FOODS CORP /DE/,HRL,Common,104069,104069,6589000,6589000,0.06,,Hist,09/30/2015
GROUPE DANONE,DANOY,ADR,517905,517905,6523000,6523000,0.06,,Hist,09/30/2015
AbbVie Inc.,ABBV,COM,86718,86718,4718000,4718000,0.04,,Hist,09/30/2015
DOVER Corp,DOV,Common,70606,70606,4037000,4037000,0.04,,Hist,09/30/2015
HEINEKEN N V/ /FI,HINKF,Common,49788,49788,4015000,4015000,0.04,,Hist,09/30/2015
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,200750,200750,3997000,3997000,0.04,,Hist,09/30/2015
PEPSICO INC,PEP,Common,39793,39793,3752000,3752000,0.03,0.00,Hist,09/30/2015
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,202750,202750,3668000,3668000,0.03,,Hist,09/30/2015
M&T BANK CORP,MTB/WS,WARRANT,70000,70000,3445000,3445000,0.03,,Hist,09/30/2015
MCCORMICK & CO INC,MKC,Common,41855,41855,3440000,3440000,0.03,,Hist,09/30/2015
ABBOTT LABORATORIES,ABT,Common,85400,85400,3435000,3435000,0.03,0.01,Hist,09/30/2015
CHEVRON CORP,CVX,Common,41510,41510,3274000,3274000,0.03,,Hist,09/30/2015
NESTLE SA /FI,NSRGF,Common,41310,41310,3097000,3097000,0.03,,Hist,09/30/2015
Royal Dutch Shell plc,RDS.A,SPONS ADR A,63745,63745,3021000,3021000,0.03,,Hist,09/30/2015
BIC CORP,BICEF,Common,19390,19390,3004000,3004000,0.03,,Hist,09/30/2015
RECKITT BENCKISER GROUP PLC,RBGPF,Common,30567,30567,2772000,2772000,0.03,,Hist,09/30/2015
LINDT & SPRUENGLI AG-REG,LDSRF,Common,33,33,2335000,2335000,0.02,,Hist,09/30/2015
MICROSOFT CORP,MSFT,Common,49450,49450,2189000,2189000,0.02,0.00,Hist,09/30/2015
OUTFRONT Media Inc.,OUT,COM,103592,103592,2155000,2155000,0.02,,Hist,09/30/2015
DUPONT E I DE NEMOURS & CO,DD,Common,40408,40408,1948000,1948000,0.02,,Hist,09/30/2015
COMCAST CORP,CMCSA,Common,32405,32405,1843000,1843000,0.02,,Hist,09/30/2015
GOLDMAN SACHS GROUP INC,GS,Common,10393,10393,1806000,1806000,0.02,0.00,Hist,09/30/2015
EATON VANCE SENIOR INCOME TRUST,EVF,Common,282100,282100,1656000,1656000,0.01,,Hist,09/30/2015
BB&T CORP,BBT,Common,46260,46260,1647000,1647000,0.01,,Hist,09/30/2015
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,17944,17944,1601000,1601000,0.01,,Hist,09/30/2015
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1589000,1589000,0.01,,Hist,09/30/2015
SABMILLER PLC/FI,SBMRY,Common,26625,26625,1507000,1507000,0.01,,Hist,09/30/2015
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,9290,9290,1347000,1347000,0.01,,Hist,09/30/2015
WAL MART STORES INC,WMT,Common,19474,19474,1263000,1263000,0.01,0.00,Hist,09/30/2015
PARGESA HOLDING SA,PRGAF,Common,19690,19690,1152000,1152000,0.01,,Hist,09/30/2015
PERNOD RICARD S A /FI,PDRDY,COM,55550,55550,1118000,1118000,0.01,,Hist,09/30/2015
PRAXAIR INC,PX,Common,10850,10850,1105000,1105000,0.01,,Hist,09/30/2015
COSTCO WHOLESALE CORP /NEW,COST,Common,6295,6295,910000,910000,0.01,,Hist,09/30/2015
LAMAR ADVERTISING CO/NEW,LAMR,Common,16960,16960,885000,885000,0.01,,Hist,09/30/2015
A P MOLLER-MAERSK A/S,AMKAF,Common,554,554,832000,832000,0.01,,Hist,09/30/2015
Alphabet Inc.,GOOGL,COM,1268,1268,809000,809000,0.01,,Hist,09/30/2015
BANK OF AMERICA CORP /DE/,BAC,Common,51100,51100,796000,796000,0.01,,Hist,09/30/2015
BAT INDUSTRIES PLC /FI,BTI,Common,6146,6146,677000,677000,0.01,,Hist,09/30/2015
Alphabet Inc.,GOOG,COM,1105,1105,672000,672000,0.01,,Hist,09/30/2015
Walt Disney Co,DIS,Common,4850,4850,496000,496000,0.00,0.00,Hist,09/30/2015
FULTON FINANCIAL CORP,FULT,Common,39030,39030,472000,472000,0.00,0.02,Hist,09/30/2015
CHICAGO BRIDGE & IRON CO N V,CBI,Common,10575,10575,419000,419000,0.00,,Hist,09/30/2015
MCDONALDS CORP,MCD,Common,3645,3645,359000,359000,0.00,,Hist,09/30/2015
CONOCOPHILLIPS,COP,Common,7288,7288,350000,350000,0.00,,Hist,09/30/2015
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,341000,341000,0.00,,Hist,09/30/2015
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,328000,328000,0.00,,Hist,09/30/2015
GENERAL ELECTRIC CO,GE,Common,10546,10546,266000,266000,0.00,,Hist,09/30/2015
CARLISLE COMPANIES INC,CSL,Common,3000,3000,262000,262000,0.00,0.00,Hist,09/30/2015
HEARTLAND EXPRESS INC,HTLD,Common,12499,12499,249000,249000,0.00,,Hist,09/30/2015
US BANCORP \DE\,USB,Common,6000,6000,246000,246000,0.00,0.00,Hist,09/30/2015
Nielsen Holdings plc,NLSN,COM,5450,5450,242000,242000,0.00,,Hist,09/30/2015
Mylan N.V.,MYL,Common,5850,5850,236000,236000,0.00,,Hist,09/30/2015
3M CO,MMM,Common,1600,1600,227000,227000,0.00,,Hist,09/30/2015
UNION PACIFIC CORP,UNP,Common,2510,2510,222000,222000,0.00,,Hist,09/30/2015
GENERAL DYNAMICS CORP,GD,Common,1600,1600,221000,221000,0.00,,Hist,09/30/2015
BP PLC,BP,SPONSORED ADR,7096,7096,217000,217000,0.00,,Hist,09/30/2015
SCHIBSTED A/S,SBSNF,Common,6150,6150,208000,208000,0.00,,Hist,09/30/2015
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,162000,162000,0.00,,Hist,09/30/2015
PIMCO FUNDS,PHIYX,Stock,11116,11116,96000,96000,0.00,,Hist,09/30/2015
"Merck & Co., Inc.",MRK,COM,0,-3836,0,-218000,0.00,0.00,Hist,09/30/2015
Nielsen Holdings plc,NLSN,COM,0,-5450,0,-244000,0.00,0.00,Hist,09/30/2015
"Spectrum Brands, Inc.",SPB,COM,0,-2000,0,-204000,0.00,0.00,Hist,09/30/2015
Graham Holdings Co,GHC,COM,0,-203,0,-218000,0.00,0.00,Hist,09/30/2015
SCHLUMBERGER LIMITED/NV,SLB,Common,0,-2525,0,-218000,0.00,0.00,Hist,09/30/2015
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,0,-14000,0,-198000,0.00,0.00,Hist,09/30/2015
GOOGLE INC.,GOOG,CL A,0,-1233,0,-666000,0.00,0.00,Hist,09/30/2015
ORACLE CORP,ORCL,Common,0,-7500,0,-302000,0.00,0.00,Hist,09/30/2015
WABCO Holdings Inc.,WBC,Common,0,-1703,0,-211000,0.00,0.00,Hist,09/30/2015
