Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
VESTAS WIND SYSTEMS A/S,VWSYF,Common,3700,0,53465000,7659000,,,Hist,03/31/2005
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,2110,0,53235000,-1920000,,,Hist,03/31/2005
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,15000,0,52800000,1500000,,,Hist,03/31/2005
FASTENAL CO,FAST,Common,950,0,52535000,-5947000,,,Hist,03/31/2005
PROVIDIAN FINANCIAL CORP,PVN,Common,3000,0,51480000,2070000,,,Hist,03/31/2005
HUNTER DOUGLAS NV /FI,HDUGF,Common,1000,0,50430000,-2750000,,,Hist,03/31/2005
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,3385,0,48981000,-2674000,,,Hist,03/31/2005
SOUTHERN UNION CO,SUG,Common,1943,0,48789000,2196000,,,Hist,03/31/2005
Energy Future Holdings Corp /TX/,TXU,Common,610,450,48574000,38244000,,,Hist,03/31/2005
ACCENTURE LTD,ACN,Common,2000,0,48300000,-5700000,,,Hist,03/31/2005
EP MEDSYSTEMS INC,EPMD,Common,15000,0,44850000,-11400000,,,Hist,03/31/2005
"MONSTER WORLDWIDE, INC.",MNST,Common,1500,-250,42015000,-16855000,,,Hist,03/31/2005
JPMORGAN CHASE & CO,JPM,Common,1205,-400,41693000,-20918000,,,Hist,03/31/2005
CIMAREX ENERGY CO,XEC,Common,1062,0,41418000,1168000,,,Hist,03/31/2005
GOLDCORP INC,GG,Common,2875,1750,40854000,23934000,,,Hist,03/31/2005
MICROPORE INC,,PFD,1875,0,39375000,9375000,,,Hist,03/31/2005
HEINEKEN NV /ADR/,HINKY,Common,1125,0,39004000,1620000,,,Hist,03/31/2005
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1298,37,38940000,-4728000,,,Hist,03/31/2005
COUSINS PROPERTIES INC,CUZ,Common,1500,1500,38805000,38805000,,,Hist,03/31/2005
LOWES COMPANIES INC,LOW,Common,650,0,37109000,-325000,,,Hist,03/31/2005
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,150,0,37075000,4436000,,,Hist,03/31/2005
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,37013000,431000,,,Hist,03/31/2005
ANADARKO PETROLEUM CORP,APC,Common,486,-400,36985000,-20437000,,,Hist,03/31/2005
MBNA CORP,KRB,Common,1500,0,36825000,-5460000,,,Hist,03/31/2005
VANGUARD INDEX FUNDS,VEXMX,MUTUAL,1210,0,36687000,-1259000,,,Hist,03/31/2005
AMERICAN WOODMARK CORP,AMWD,Common,1000,0,36280000,-7400000,,,Hist,03/31/2005
ALCON INC,ACL,Common,400,0,35716000,3476000,,,Hist,03/31/2005
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,1149,0,35596000,-391000,,,Hist,03/31/2005
ALCATEL-LUCENT USA INC.,LU,Common,12820,0,35255000,-12948000,,,Hist,03/31/2005
CHOICEPOINT INC,CPS,Common,875,0,35096000,-5145000,,,Hist,03/31/2005
CORNING INC /NY,GLW,Common,3150,0,35060000,-2016000,,,Hist,03/31/2005
DELAWARE GROUP EQUITY FUNDS I,DELFX,MUTUAL,2105,6,34143000,97000,,,Hist,03/31/2005
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,34050000,315000,,,Hist,03/31/2005
NORFOLK SOUTHERN CORP,NSC,Common,900,0,33345000,774000,,,Hist,03/31/2005
CACI INTERNATIONAL INC /DE/,CAI,Common,600,-100,33138000,-14553000,,,Hist,03/31/2005
3M CO,MMM,Common,360,-700,30848000,-56146000,,,Hist,03/31/2005
PARKER HANNIFIN CORP,PH,Common,500,0,30460000,-7410000,,,Hist,03/31/2005
FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FFH,SUB VTG,200,200,29900000,29900000,,,Hist,03/31/2005
DOW JONES & CO INC,DJ,Common,800,0,29896000,-4552000,,,Hist,03/31/2005
UNION PACIFIC CORP,UNP,Common,421,-4000,29344000,-267968000,,,Hist,03/31/2005
Nielsen CO,,Common,1000,0,29242000,-294000,,,Hist,03/31/2005
DEL MONTE FOODS CO,DLM,Common,2679,0,29067000,-456000,,,Hist,03/31/2005
FULLER H B CO,FUL,Common,1000,-250,29000000,-6638000,,,Hist,03/31/2005
MEDCO HEALTH SOLUTIONS INC,MHS,Common,573,-54,28404000,2321000,,,Hist,03/31/2005
JCDECAUX SA /FI,JCDXF,Common,1000,0,27310000,-1790000,,,Hist,03/31/2005
TigerLogic CORP,RDTA,Common,10000,5000,27300000,11000000,,,Hist,03/31/2005
DENTSPLY SIRONA Inc.,XRAY,Common,500,0,27205000,-895000,,,Hist,03/31/2005
HCC INSURANCE HOLDINGS INC/DE/,HCC,Common,750,0,27120000,2280000,,,Hist,03/31/2005
KNIGHT RIDDER INC,KRIC,Common,400,0,26900000,124000,,,Hist,03/31/2005
IGNITE SALES INC,,Common,26539,0,26539000,0,,,Hist,03/31/2005
HOMEFED CORP,HOFD,Common,500,0,26500000,1500000,,,Hist,03/31/2005
FIDELITY SELECT PORTFOLIOS,FSNGX,MUTUAL,762,0,25977000,3277000,,,Hist,03/31/2005
Liberty Interactive Corp,QVCA,Common,2500,0,25925000,-1525000,,,Hist,03/31/2005
LITMAN GREGORY FUNDS TRUST,MSILX,MUTUAL,1502,1,25579000,227000,,,Hist,03/31/2005
LA QUINTA CORP,,PAIRED CTF,3000,3000,25500000,25500000,,,Hist,03/31/2005
Sanofi,SNYNF,Common,300,0,25311000,1413000,,,Hist,03/31/2005
IMPERIAL TOBACCO GROUP PLC,ITY,Common,470,0,24985000,-983000,,,Hist,03/31/2005
SLM CORP,SLM,Common,500,-300,24920000,-17792000,,,Hist,03/31/2005
GAMBRO AB,,Common,1800,0,24588000,-1062000,,,Hist,03/31/2005
GOLDEN WEST FINANCIAL CORP /DE/,GDW,Common,400,0,24200000,-368000,,,Hist,03/31/2005
US GLOBAL INVESTORS FUNDS,GROW,CL A,4000,0,23960000,7560000,,,Hist,03/31/2005
"BMO FUNDS, INC.",MRGIX,MUTUAL,2513,35,23924000,86000,,,Hist,03/31/2005
VANGUARD BOND INDEX FUNDS,VBTIX,MUTUAL,2356,38,23819000,13000,,,Hist,03/31/2005
"Santander Holdings USA, Inc.",SOV,Common,1071,0,23733000,-418000,,,Hist,03/31/2005
"BMO FUNDS, INC.",MAIBX,MUTUAL,2513,33,23421000,-15000,,,Hist,03/31/2005
DANAHER CORP /DE/,DHR,Common,436,0,23287000,-1744000,,,Hist,03/31/2005
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,23081000,-1907000,,,Hist,03/31/2005
CATERPILLAR INC,CAT,Common,250,-100,22860000,-11269000,,,Hist,03/31/2005
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,441,0,22756000,-330000,,,Hist,03/31/2005
MCKESSON CORP,MCK,Common,600,0,22650000,3774000,,,Hist,03/31/2005
BURNHAM CORP,BURCA,Common,826,-3000,22013000,-77463000,,,Hist,03/31/2005
UNOCAL CORP,UCL,Common,350,0,21592000,6458000,,,Hist,03/31/2005
KT CORP,KTC,Common,1000,0,21310000,-500000,,,Hist,03/31/2005
LANCASTER COLONY CORP,LANC,Common,500,0,21275000,-160000,,,Hist,03/31/2005
VODAFONE GROUP PUBLIC LTD CO,,SPONSORED ADR,800,-6000,21248000,-164936000,,,Hist,03/31/2005
ACNB CORP,ACNB,Common,800,0,20000000,-720000,,,Hist,03/31/2005
PROTECTIVE LIFE CORP,PL,Common,500,0,19650000,-1695000,,,Hist,03/31/2005
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,61245,0,19598000,3062000,,,Hist,03/31/2005
CEPHEID,CPHD,Common,2000,0,19340000,-540000,,,Hist,03/31/2005
AT&T CORP,T,Common,1021,0,19144000,-316000,,,Hist,03/31/2005
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,19110000,525000,,,Hist,03/31/2005
CORTEX PHARMACEUTICALS INC,COR,Common,8000,0,17840000,-3840000,,,Hist,03/31/2005
RITE AID CORP,RAD,Common,4500,0,17820000,1350000,,,Hist,03/31/2005
GLATFELTER P H CO,GLT,Common,1200,0,17700000,-636000,,,Hist,03/31/2005
SAFEWAY INC,SWY,Common,900,0,16677000,-1089000,,,Hist,03/31/2005
VANGUARD FIXED INCOME SECURITIES FUNDS,VWEHX,MUTUAL,2652,61,16495000,-191000,,,Hist,03/31/2005
Beam Suntory Inc.,FO,Common,200,0,16126000,690000,,,Hist,03/31/2005
CLIPPER FUND INC,CFIMX,MUTUAL,183,6,15910000,37000,,,Hist,03/31/2005
ROYAL BANK OF SCOTLAND GROUP PLC,RBSPF,Common,500,0,15900000,-890000,,,Hist,03/31/2005
iSHARES TRUST,IJR,S&P SMLCAP 600,100,100,15885000,15885000,,,Hist,03/31/2005
FIDELITY SELECT PORTFOLIOS,FBIOX,MUTUAL,325,0,15730000,-3006000,,,Hist,03/31/2005
WHOLE FOODS MARKET INC,WFM,Common,150,0,15320000,1017000,,,Hist,03/31/2005
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,875,0,15279000,485000,,,Hist,03/31/2005
BURLINGTON RESOURCES INC,BR,Common,300,0,15021000,1971000,,,Hist,03/31/2005
UNIVERSITY GAMES CORP,,Common,40988,0,14756000,0,,,Hist,03/31/2005
"PHAROL, SGPS S.A.",PTGXF,Common,1250,0,14650000,-763000,,,Hist,03/31/2005
CBS CORP,CBS,Common,400,0,13932000,-624000,,,Hist,03/31/2005
Aon plc,AOC,Common,600,-150,13704000,-4191000,,,Hist,03/31/2005
AMERICAN ITALIAN PASTA CO,AITP,Common,500,0,13700000,2075000,,,Hist,03/31/2005
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,1900,0,13281000,-3819000,,,Hist,03/31/2005
iSHARES TRUST,IJH,MIDCAP400,100,100,13148000,13148000,,,Hist,03/31/2005
CINCINNATI FINANCIAL CORP,CINF,Common,315,-105,13083000,-5506000,,,Hist,03/31/2005
Meritor Savings Bank,MSVP,Common,3000,0,13050000,-480000,,,Hist,03/31/2005
DRUGSTORE COM INC,DSCM,Common,5000,0,12900000,-4100000,,,Hist,03/31/2005
FIDELITY PURITAN TRUST,FLPSX,MUTUAL,318,0,12675000,-125000,,,Hist,03/31/2005
FIDELITY SELECT PORTFOLIOS,FSPHX,MUTUAL,100,0,12661000,-148000,,,Hist,03/31/2005
PONTIAC BANCORP INC,PONT,Common,55,0,12650000,2035000,,,Hist,03/31/2005
NATIONAL WESTMINSTER BANK PLC /ENG/,NW/PC,Common,491,0,12609000,-88000,,,Hist,03/31/2005
MORGAN STANLEY CAPITAL TRUST III,MWR,Common,500,0,12295000,-420000,,,Hist,03/31/2005
SPIRE INC,LG,Common,406,0,11855000,-792000,,,Hist,03/31/2005
IPC HOLDINGS LTD,IPCR,Common,300,0,11784000,-1269000,,,Hist,03/31/2005
BOEING CO,BA,Common,200,0,11692000,1338000,,,Hist,03/31/2005
GENESEE & WYOMING INC,GWR,Common,450,300,11660000,7440000,,,Hist,03/31/2005
WILLIS TOWERS WATSON PLC,WSH,Common,300,0,11061000,-1290000,,,Hist,03/31/2005
GOLDMAN SACHS GROUP INC,GS,Common,100,0,10999000,595000,,,Hist,03/31/2005
"CONSTELLATION BRANDS, INC.",STZ,CL A,200,100,10574000,5923000,,,Hist,03/31/2005
FIDELITY SELECT PORTFOLIOS,FSRBX,MUTUAL,283,1,10482000,-685000,,,Hist,03/31/2005
NISSAN MOTOR CO LTD /FI,NSANF,Common,1000,0,10250000,-600000,,,Hist,03/31/2005
Motors Liquidation Co,HGM,Common,500,0,10225000,-2405000,,,Hist,03/31/2005
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,100,0,10166000,-169000,,,Hist,03/31/2005
TOYS R US INC,TOY,Common,393,0,10124000,2079000,,,Hist,03/31/2005
MASCO CORP /DE/,MAS,Common,290,0,10054000,-540000,,,Hist,03/31/2005
Motors Liquidation Co,XGM,Common,500,0,10025000,-2520000,,,Hist,03/31/2005
"GenOn Energy, Inc.",RRI,Common,865,0,9844000,-1963000,,,Hist,03/31/2005
MONEYGRAM INTERNATIONAL INC,MGI,Common,500,0,9445000,-1125000,,,Hist,03/31/2005
ENTERGY CORP /DE/,ETR,Common,133,0,9398000,409000,,,Hist,03/31/2005
ORACLE CORP,ORCL,Common,750,-1500,9360000,-21510000,,,Hist,03/31/2005
FISHER SCIENTIFIC INTERNATIONAL INC,FSH,Common,164,0,9335000,-895000,,,Hist,03/31/2005
"Hudson Global, Inc.",HHGP,Common,524,262,8955000,1409000,,,Hist,03/31/2005
BAXTER INTERNATIONAL INC,BAX,Common,250,0,8495000,-140000,,,Hist,03/31/2005
APPLE INC,AAPL,Common,200,100,8334000,1894000,,,Hist,03/31/2005
"BLACKROCK BALANCED CAPITAL FUND, INC.",,MUTUAL,314,0,8302000,-66000,,,Hist,03/31/2005
RENAISSANCERE HOLDINGS LTD,RNR,Common,175,0,8173000,-941000,,,Hist,03/31/2005
"ROBBINS & MYERS, INC.",,NOTE 8.000% 1/3,8000,0,8090000,-550000,,,Hist,03/31/2005
MASSBANK CORP,MASB,Common,200,0,7570000,80000,,,Hist,03/31/2005
NEWELL BRANDS INC,NWL,Common,315,0,6911000,-709000,,,Hist,03/31/2005
APPLIED BIOSYSTEMS INC.,CRA,Common,600,0,6150000,-2100000,,,Hist,03/31/2005
TEMPLETON GLOBAL INCOME FUND,GIM,Common,702,0,6107000,-864000,,,Hist,03/31/2005
RAYTHEON CO/,RTN,Common,156,0,6037000,-20000,,,Hist,03/31/2005
LIBERTY MEDIA INTERNATIONAL INC,,COM SER A,135,0,5905000,-336000,,,Hist,03/31/2005
"VANTAGESOUTH BANCSHARES, INC.",CRFN,Common,400,52,5896000,540000,,,Hist,03/31/2005
NORTH FORK BANCORPORATION INC,NFB,Common,200,0,5548000,-222000,,,Hist,03/31/2005
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,224,3,5394000,269000,,,Hist,03/31/2005
CHURCH & DWIGHT CO INC /DE/,CHD,Common,150,150,5321000,5321000,,,Hist,03/31/2005
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,300,300,5076000,5076000,,,Hist,03/31/2005
Neenah Paper Inc,NP,Common,142,0,4774000,145000,,,Hist,03/31/2005
QUALCOMM INC/DE,QCOM,Common,125,0,4579000,-721000,,,Hist,03/31/2005
BAKER HUGHES INC,BHI,Common,100,0,4449000,182000,,,Hist,03/31/2005
THIRD AVENUE TRUST,TAVFX,MUTUAL,78,1,4239000,258000,,,Hist,03/31/2005
YACKTMAN FUND INC,YACKX,MUTUAL,259,22,3903000,267000,,,Hist,03/31/2005
PENTAIR plc,PNR,Common,100,0,3900000,-456000,,,Hist,03/31/2005
THIRD AVENUE TRUST,TASCX,MUTUAL,156,1,3576000,78000,,,Hist,03/31/2005
OAK VALUE TRUST,OAKVX,MUTUAL,117,0,3574000,-23000,,,Hist,03/31/2005
CENTRAL VERMONT PUBLIC SERVICE CORP,CPUBO,PFD,50,0,3513000,13000,,,Hist,03/31/2005
VIAD CORP /TA/,VVI,Common,125,0,3363000,-198000,,,Hist,03/31/2005
HARLEYSVILLE NATIONAL CORP,HNBC,Common,158,0,3358000,-845000,,,Hist,03/31/2005
LITMAN GREGORY FUNDS TRUST,MSVFX,MUTUAL,232,0,3336000,-121000,,,Hist,03/31/2005
LONGLEAF PARTNERS FUNDS TRUST,LLINX,MUTUAL,209,0,3325000,75000,,,Hist,03/31/2005
LITMAN GREGORY FUNDS TRUST,MSSFX,MUTUAL,243,7,3273000,7000,,,Hist,03/31/2005
KEYCORP /NEW/,KEY,Common,100,0,3245000,-145000,,,Hist,03/31/2005
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,126,4,3107000,12000,,,Hist,03/31/2005
HARRIS ASSOCIATES INVESTMENT TRUST,OAKMX,MUTUAL,74,0,3023000,-68000,,,Hist,03/31/2005
FAIRHOLME FUNDS INC,FAIRX,MUTUAL,129,3,2993000,124000,,,Hist,03/31/2005
ARIEL INVESTMENT TRUST,ARGFX,MUTUAL,56,0,2978000,300000,,,Hist,03/31/2005
UNILEVER PLC,UL,SPON ADR NEW,70,70,2800000,2800000,,,Hist,03/31/2005
ARIEL INVESTMENT TRUST,CAAPX,MUTUAL,58,0,2765000,169000,,,Hist,03/31/2005
HELEN OF TROY CORP,HELE,Common,100,100,2738000,2738000,,,Hist,03/31/2005
COLUMBIA ACORN TRUST,ACINX,MUTUAL,90,0,2697000,84000,,,Hist,03/31/2005
FPA FUNDS TRUST,FPACX,MUTUAL,109,1,2636000,93000,,,Hist,03/31/2005
CENTERPOINT ENERGY INC,CNP,Common,200,0,2406000,146000,,,Hist,03/31/2005
Johnson Controls International plc,TYC,Common,58,0,1960000,-113000,,,Hist,03/31/2005
AGERE SYSTEMS INC,,CL B,481,0,683000,34000,,,Hist,03/31/2005
J M SMUCKER Co,SJM,Common,6,0,302000,20000,,,Hist,03/31/2005
